,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,bisection,bisection_steps
1796,2017-02-17,2017-03-17,34.0,FTNT,Put,0.2,0.31876,37.459999,0.07665982203969883,0.31170683147470307,40.0
1797,2017-02-17,2017-03-17,35.0,FTNT,Put,0.35,0.29883000000000004,37.459999,0.07665982203969883,0.30096418093996824,41.0
1798,2017-02-17,2017-09-15,36.0,FTNT,Put,3.26,0.3583,37.459999,0.5749486652977412,0.361070826037286,43.0
1799,2017-02-17,2018-01-19,35.0,FTNT,Put,3.5,0.34051,37.459999,0.919917864476386,0.34104440617268783,43.0
1800,2017-02-17,2017-03-17,19.0,FOSL,Put,0.34,0.44258,20.73,0.07665982203969883,0.44333095083745766,41.0
1801,2017-02-17,2017-06-16,20.0,FOSL,Call,2.75,0.51422,20.73,0.3258042436687201,0.5087938737415356,42.0
1802,2017-02-17,2017-06-16,21.0,FOSL,Call,2.3,0.5155,20.73,0.3258042436687201,0.5107405468920662,39.0
1803,2017-02-17,2017-06-16,22.0,FOSL,Call,1.88,0.49621,20.73,0.3258042436687201,0.5054325139168552,42.0
1804,2017-02-17,2017-06-16,20.0,FOSL,Put,2.03,0.51252,20.73,0.3258042436687201,0.5181544919226666,42.0
1805,2017-02-17,2017-09-15,20.0,FOSL,Call,3.6,0.53208,20.73,0.5749486652977412,0.5221465967692553,42.0
1806,2017-02-17,2017-08-18,22.5,FMI,Call,5.42,0.66501,24.4,0.4982888432580425,0.6694836802088501,39.0
1807,2017-02-17,2017-09-15,22.5,FMI,Call,6.0,0.71418,24.4,0.5749486652977412,0.7084369876255836,43.0
1808,2017-02-17,2017-09-15,25.0,FMI,Put,5.3,0.6825600000000001,24.4,0.5749486652977412,0.6819270692264012,42.0
1809,2017-02-17,2017-03-17,15.0,RAIL,Call,0.55,0.43903,14.62,0.07665982203969883,0.4415786104938433,40.0
1810,2017-02-17,2017-08-18,3.0,FTR,Put,0.3,0.49603,3.29,0.4982888432580425,0.49179835880731826,38.0
1811,2017-02-17,2017-09-15,22.5,FTD,Put,1.9,0.3531,23.799999,0.5749486652977412,0.36213931745746764,40.0
1812,2017-02-17,2017-06-16,20.0,FULT,Call,0.5,0.19917,19.1,0.3258042436687201,0.19469688488849213,42.0
1813,2017-02-17,2017-06-16,17.5,FULT,Put,0.55,0.28379,19.1,0.3258042436687201,0.2866259129821969,42.0
1814,2017-02-17,2017-03-17,100.0,GK,Call,0.05,0.12532,94.489998,0.07665982203969883,0.11593869133776025,38.0
1815,2017-02-17,2017-03-17,95.0,GK,Put,0.8,0.04557,94.489998,0.07665982203969883,0.05064151542931085,41.0
1816,2017-02-17,2017-06-16,100.0,GK,Call,0.08,0.05208,94.489998,0.3258042436687201,0.06065299170494426,42.0
1817,2017-02-17,2017-09-15,95.0,GK,Call,2.43,0.08281000000000001,94.489998,0.5749486652977412,0.08900963321641196,44.0
1818,2017-02-17,2017-04-21,34.0,GLPI,Call,0.15,0.14640999999999998,31.879999,0.17248459958932238,0.1454628398183786,41.0
1819,2017-02-17,2017-07-21,35.0,GLPI,Call,0.25,0.14139000000000002,31.879999,0.4216290212183436,0.13986759152616057,42.0
1820,2017-02-17,2017-07-21,29.0,GLPI,Put,0.95,0.2751,31.879999,0.4216290212183436,0.26727987049573,43.0
1821,2017-02-17,2017-07-21,55.0,GRMN,Call,1.5,0.23789,50.810001,0.4216290212183436,0.2284843133708591,41.0
1822,2017-02-17,2018-01-19,55.0,GRMN,Call,2.87,0.2256,50.810001,0.919917864476386,0.2269215428836105,38.0
1823,2017-02-17,2019-01-18,52.5,GRMN,Call,4.9,0.18531,50.810001,1.9164955509924708,0.193402529662481,44.0
1824,2017-02-17,2019-01-18,55.0,GRMN,Call,3.9,0.18906,50.810001,1.9164955509924708,0.19121373332833538,45.0
1825,2017-02-17,2019-01-18,50.0,GRMN,Put,9.7,0.37629,50.810001,1.9164955509924708,0.377123419776916,43.0
1826,2017-02-17,2017-03-17,30.0,GHDX,Put,2.5,0.61431,29.110001,0.07665982203969883,0.6229445289998923,41.0
1827,2017-02-17,2017-03-17,20.0,GNTX,Put,0.25,0.21898,20.620001,0.07665982203969883,0.22419041761957031,41.0
1828,2017-02-17,2017-06-16,20.0,GNTX,Call,1.39,0.23031,20.620001,0.3258042436687201,0.22328123162684504,42.0
1829,2017-02-17,2017-03-17,40.0,ROCK,Put,1.2,0.30005,40.299999,0.07665982203969883,0.30496632468782536,41.0
1830,2017-02-17,2017-05-19,40.0,ROCK,Call,3.5,0.42495,40.299999,0.24914442162902126,0.41653800068332875,42.0
1831,2017-02-17,2017-02-24,70.0,GILD,Call,0.68,0.18489,69.849998,0.01916495550992471,0.19408446903773893,41.0
1832,2017-02-17,2017-02-24,72.5,GILD,Call,0.12,0.21738,69.849998,0.01916495550992471,0.2217027218825024,38.0
1833,2017-02-17,2017-02-24,73.0,GILD,Call,0.06,0.21872,69.849998,0.01916495550992471,0.2108554564235419,39.0
1834,2017-02-17,2017-02-24,74.0,GILD,Call,0.05,0.24997,69.849998,0.01916495550992471,0.25045948551137365,40.0
1835,2017-02-17,2017-02-24,75.5,GILD,Call,0.04,0.30709000000000003,69.849998,0.01916495550992471,0.30559864008419024,39.0
1836,2017-02-17,2017-02-24,76.5,GILD,Call,0.02,0.31701,69.849998,0.01916495550992471,0.3114659166569254,38.0
1837,2017-02-17,2017-02-24,63.5,GILD,Put,0.03,0.34833000000000003,69.849998,0.01916495550992471,0.35047263239612225,36.0
1838,2017-02-17,2017-02-24,64.5,GILD,Put,0.02,0.28501,69.849998,0.01916495550992471,0.2824842534782874,38.0
1839,2017-02-17,2017-02-24,73.0,GILD,Put,3.3,0.27944,69.849998,0.01916495550992471,0.27012200097090033,41.0
1840,2017-02-17,2017-03-03,72.0,GILD,Call,0.39,0.20277,69.849998,0.03832991101984942,0.2090749265537738,42.0
1841,2017-02-17,2017-03-03,73.0,GILD,Call,0.24,0.21158,69.849998,0.03832991101984942,0.21795527465951636,40.0
1842,2017-02-17,2017-03-03,75.0,GILD,Call,0.11,0.24998,69.849998,0.03832991101984942,0.24674995746870537,41.0
1843,2017-02-17,2017-03-10,70.0,GILD,Call,1.35,0.20378,69.849998,0.057494866529774126,0.21144570928000805,42.0
1844,2017-02-17,2017-03-10,72.0,GILD,Call,0.59,0.20918,69.849998,0.057494866529774126,0.20722501841152052,42.0
1845,2017-02-17,2017-03-10,73.5,GILD,Call,0.34,0.21706,69.849998,0.057494866529774126,0.22012867332614405,38.0
1846,2017-02-17,2017-03-17,75.0,GILD,Call,0.24,0.22257,69.849998,0.07665982203969883,0.21313378284605738,41.0
1847,2017-02-17,2017-03-24,65.5,GILD,Call,4.8,0.22591,69.849998,0.09582477754962354,0.21963817969949556,40.0
1848,2017-02-17,2017-03-24,71.5,GILD,Call,1.03,0.19722,69.849998,0.09582477754962354,0.19696758127757327,43.0
1849,2017-02-17,2017-03-24,72.0,GILD,Call,0.8,0.19778,69.849998,0.09582477754962354,0.18801087379590628,41.0
1850,2017-02-17,2017-03-24,72.5,GILD,Call,0.71,0.19497,69.849998,0.09582477754962354,0.19448748122566145,43.0
1851,2017-02-17,2017-03-24,73.0,GILD,Call,0.56,0.19426,69.849998,0.09582477754962354,0.190232067901394,43.0
1852,2017-02-17,2017-03-24,75.5,GILD,Call,0.29,0.2133,69.849998,0.09582477754962354,0.2143216491837392,40.0
1853,2017-02-17,2017-03-03,65.5,GILD,Put,0.14,0.24211,69.849998,0.03832991101984942,0.2476713965276758,39.0
1854,2017-02-17,2017-03-03,66.5,GILD,Put,0.18,0.21872,69.849998,0.03832991101984942,0.21857831649056148,41.0
1855,2017-02-17,2017-03-03,67.0,GILD,Put,0.25,0.21368,69.849998,0.03832991101984942,0.21728603965591442,41.0
1856,2017-02-17,2017-03-03,67.5,GILD,Put,0.28,0.20758,69.849998,0.03832991101984942,0.19984396844761249,40.0
1857,2017-02-17,2017-03-03,69.0,GILD,Put,0.71,0.2099,69.849998,0.03832991101984942,0.20059684470916184,39.0
1858,2017-02-17,2017-03-03,72.0,GILD,Put,2.57,0.21605,69.849998,0.03832991101984942,0.219313686737496,39.0
1859,2017-02-17,2017-03-10,65.0,GILD,Put,0.16,0.21851,69.849998,0.057494866529774126,0.2279618148361351,40.0
1860,2017-02-17,2017-03-10,66.5,GILD,Put,0.3,0.2128,69.849998,0.057494866529774126,0.21101790016938365,42.0
1861,2017-02-17,2017-03-10,70.0,GILD,Put,1.45,0.20671,69.849998,0.057494866529774126,0.20697326240714353,42.0
1862,2017-02-17,2017-03-24,63.5,GILD,Put,0.35,0.26926,69.849998,0.09582477754962354,0.2704348004868621,42.0
1863,2017-02-17,2017-03-24,68.5,GILD,Put,1.21,0.21872,69.849998,0.09582477754962354,0.21294990326427976,40.0
1864,2017-02-17,2017-03-24,69.5,GILD,Put,1.64,0.21872,69.849998,0.09582477754962354,0.2122158199379328,41.0
1865,2017-02-17,2017-03-24,70.0,GILD,Put,2.0,0.21872,69.849998,0.09582477754962354,0.2248964593734172,41.0
1866,2017-02-17,2017-03-24,70.5,GILD,Put,2.2,0.22263,69.849998,0.09582477754962354,0.21654247565288642,40.0
1867,2017-02-17,2017-03-24,73.0,GILD,Put,3.86,0.21872,69.849998,0.09582477754962354,0.21692997909337916,41.0
1868,2017-02-17,2017-03-24,75.0,GILD,Put,6.3,0.33888,69.849998,0.09582477754962354,0.34627152126207644,42.0
1869,2017-02-17,2017-04-21,70.0,GILD,Put,2.66,0.21872,69.849998,0.17248459958932238,0.2258855556350397,43.0
1870,2017-02-17,2017-04-21,75.0,GILD,Put,6.25,0.24974,69.849998,0.17248459958932238,0.2551754533320491,36.0
1871,2017-02-17,2017-06-16,72.5,GILD,Call,2.48,0.22186,69.849998,0.3258042436687201,0.2228116641671249,41.0
1872,2017-02-17,2017-06-16,65.0,GILD,Put,1.98,0.26514,69.849998,0.3258042436687201,0.2595368633983298,41.0
1873,2017-02-17,2017-06-16,67.5,GILD,Put,2.93,0.24961,69.849998,0.3258042436687201,0.25889901879042715,44.0
1874,2017-02-17,2017-06-16,72.5,GILD,Put,5.66,0.26992,69.849998,0.3258042436687201,0.2642777144197224,40.0
1875,2017-02-17,2017-08-18,67.5,GILD,Put,3.91,0.26203000000000004,69.849998,0.4982888432580425,0.2628714160208205,44.0
1876,2017-02-17,2017-08-18,70.0,GILD,Put,5.1,0.25433,69.849998,0.4982888432580425,0.2602954194105791,42.0
1877,2017-02-17,2017-07-21,39.7000007,GBCI,Call,0.65,0.18031,36.630001,0.4216290212183436,0.17772676221253503,42.0
1878,2017-02-17,2017-09-15,20.0,GOOD,Put,1.65,0.31247,20.370001,0.5749486652977412,0.30506897826039675,40.0
1879,2017-02-17,2017-04-21,10.0,GAIN,Call,0.05,0.20284,9.11,0.17248459958932238,0.19632787242926497,39.0
1880,2017-02-17,2017-07-21,10.0,GAIN,Call,0.1,0.16097,9.11,0.4216290212183436,0.1577964171800204,41.0
1881,2017-02-17,2017-03-17,2.0,GLUU,Put,0.1,0.57695,2.06,0.07665982203969883,0.5720237807487139,32.0
1882,2017-02-17,2017-03-17,10.0,GOGO,Put,1.2,0.7063699999999999,9.22,0.07665982203969883,0.7070632372532603,39.0
1883,2017-02-17,2017-03-24,10.0,GOGO,Put,1.43,0.84515,9.22,0.09582477754962354,0.841182207350903,38.0
1884,2017-02-17,2017-05-19,10.0,GOGO,Put,1.8,0.73405,9.22,0.24914442162902126,0.7272478009282849,41.0
1885,2017-02-17,2017-09-15,25.0,GLNG,Call,4.82,0.50762,26.57,0.5749486652977412,0.5097883403323008,43.0
1886,2017-02-17,2019-01-18,25.0,GLNG,Call,7.8,0.48747,26.57,1.9164955509924708,0.49343380590626673,43.0
1887,2017-02-17,2017-08-18,22.5,GMLP,Put,1.7,0.35587,23.67,0.4982888432580425,0.3490671085815279,42.0
1888,2017-02-17,2017-02-24,9.5,GPRO,Call,0.09,0.37041,9.25,0.01916495550992471,0.3651206343645754,36.0
1889,2017-02-17,2017-03-03,9.5,GPRO,Call,0.18,0.39981,9.25,0.03832991101984942,0.39236778592940025,39.0
1890,2017-02-17,2017-03-03,10.0,GPRO,Call,0.07,0.4107,9.25,0.03832991101984942,0.4138483781571268,34.0
1891,2017-02-17,2017-03-10,9.0,GPRO,Call,0.43,0.32972,9.25,0.057494866529774126,0.32796646966025944,39.0
1892,2017-02-17,2017-03-10,9.5,GPRO,Call,0.22,0.37231,9.25,0.057494866529774126,0.3670010503492449,38.0
1893,2017-02-17,2017-03-24,9.5,GPRO,Call,0.28,0.34296,9.25,0.09582477754962354,0.33755293384328977,38.0
1894,2017-02-17,2017-03-03,9.5,GPRO,Put,0.61,0.65272,9.25,0.03832991101984942,0.6501161778738604,35.0
1895,2017-02-17,2017-03-10,9.5,GPRO,Put,0.73,0.66568,9.25,0.057494866529774126,0.6679435830009425,39.0
1896,2017-02-17,2017-03-17,10.0,GPRO,Put,1.24,0.76141,9.25,0.07665982203969883,0.7667013080819742,34.0
1897,2017-02-17,2017-04-21,10.0,GPRO,Call,0.29,0.36118,9.25,0.17248459958932238,0.36930598044159507,40.0
1898,2017-02-17,2019-01-18,10.0,GPRO,Call,1.68,0.37792,9.25,1.9164955509924708,0.38077119793574643,40.0
1899,2017-02-17,2017-09-15,20.0,GOV,Put,1.9,0.29191,19.57,0.5749486652977412,0.28623913454953254,40.0
1900,2017-02-17,2017-03-10,5.0,GRPN,Call,0.11,0.51588,4.66,0.057494866529774126,0.5257747798687888,39.0
1901,2017-02-17,2017-03-17,4.5,GRPN,Call,0.32,0.45094,4.66,0.07665982203969883,0.4553781243587762,39.0
1902,2017-02-17,2017-03-03,4.5,GRPN,Put,0.12,0.52741,4.66,0.03832991101984942,0.5305807345344875,38.0
1903,2017-02-17,2017-04-21,5.0,GRPN,Call,0.23,0.4653100000000001,4.66,0.17248459958932238,0.4686436530409992,37.0
1904,2017-02-17,2017-04-21,4.5,GRPN,Put,0.28,0.47372,4.66,0.17248459958932238,0.4700680648321395,39.0
1905,2017-02-17,2017-07-21,4.5,GRPN,Call,0.71,0.52259,4.66,0.4216290212183436,0.5270800940716072,38.0
1906,2017-02-17,2017-07-21,4.5,GRPN,Put,0.54,0.52733,4.66,0.4216290212183436,0.5266293119483633,39.0
1907,2017-02-17,2017-03-17,35.0,GGAL,Call,1.3,0.3758,34.619999,0.07665982203969883,0.3841464991242902,38.0
1908,2017-02-17,2017-03-17,35.0,GGAL,Put,1.25,0.26681,34.619999,0.07665982203969883,0.27491945400716983,42.0
1909,2017-02-17,2017-03-17,5.0,GSVC,Call,0.6,0.56724,5.45,0.07665982203969883,0.5647182951370266,38.0
1910,2017-02-17,2017-06-16,5.0,GSVC,Call,0.75,0.40155,5.45,0.3258042436687201,0.4108613151992814,40.0
1911,2017-02-17,2017-03-17,20.0,GPOR,Call,0.55,0.35395,19.48,0.07665982203969883,0.3577459534345051,40.0
1912,2017-02-17,2017-03-17,20.0,GPOR,Put,1.05,0.35414,19.48,0.07665982203969883,0.35187882936775156,40.0
1913,2017-02-17,2017-03-17,125.0,GWPH,Call,7.2,0.31499,129.589996,0.07665982203969883,0.3207027863165137,43.0
1914,2017-02-17,2017-03-17,130.0,GWPH,Call,4.5,0.32318,129.589996,0.07665982203969883,0.326459360069066,40.0
1915,2017-02-17,2017-05-19,120.0,GWPH,Call,15.27,0.3863,129.589996,0.24914442162902126,0.38842194008235814,44.0
1916,2017-02-17,2017-05-19,130.0,GWPH,Call,8.7,0.35164,129.589996,0.24914442162902126,0.34201615100492117,44.0
1917,2017-02-17,2017-05-19,135.0,GWPH,Call,6.9,0.34416,129.589996,0.24914442162902126,0.35323838328522755,44.0
1918,2017-02-17,2017-05-19,125.0,GWPH,Put,7.3,0.38452,129.589996,0.24914442162902126,0.37498666535595926,41.0
1919,2017-02-17,2017-05-19,130.0,GWPH,Put,10.5,0.40053,129.589996,0.24914442162902126,0.4023588781042109,45.0
1920,2017-02-17,2017-08-18,125.0,GWPH,Put,12.2,0.39729,129.589996,0.4982888432580425,0.4069608876683688,45.0
1921,2017-02-17,2018-01-19,125.0,GWPH,Put,19.15,0.44148,129.589996,0.919917864476386,0.4486596565141482,45.0
1922,2017-02-17,2019-01-18,140.0,GWPH,Call,18.5,0.30256,129.589996,1.9164955509924708,0.30958408732881765,46.0
1923,2017-02-17,2017-05-19,25.0,HEES,Put,2.81,0.50865,24.33,0.24914442162902126,0.5061070440101958,40.0
1924,2017-02-17,2017-09-15,10.0,HNRG,Put,1.8,0.4859,9.25,0.5749486652977412,0.488030511368288,39.0
1925,2017-02-17,2017-03-17,13.0,HALO,Call,0.6,0.5413399999999999,12.61,0.07665982203969883,0.5502993265323768,40.0
1926,2017-02-17,2017-06-16,13.0,HALO,Put,1.9,0.59375,12.61,0.3258042436687201,0.5894832587846622,41.0
1927,2017-02-17,2017-06-16,10.0,HDNG,Put,0.7,0.48081,11.0,0.3258042436687201,0.4775766071128601,36.0
1928,2017-02-17,2017-02-24,98.0,HAS,Call,1.37,0.20226,98.5,0.01916495550992471,0.20209655928732667,42.0
1929,2017-02-17,2017-02-24,99.0,HAS,Call,0.8,0.18487,98.5,0.01916495550992471,0.18826136667042875,42.0
1930,2017-02-17,2017-02-24,101.0,HAS,Call,0.19,0.18459,98.5,0.01916495550992471,0.17504865758597815,42.0
1931,2017-02-17,2017-02-24,98.0,HAS,Put,0.9,0.2134,98.5,0.01916495550992471,0.2094782328172528,42.0
1932,2017-02-17,2017-03-03,98.0,HAS,Call,1.75,0.18778,98.5,0.03832991101984942,0.1923887954893644,41.0
1933,2017-02-17,2017-03-03,100.0,HAS,Call,0.95,0.20748000000000005,98.5,0.03832991101984942,0.2040292348033858,42.0
1934,2017-02-17,2017-03-03,102.0,HAS,Call,0.55,0.21826,98.5,0.03832991101984942,0.22644842205615984,41.0
1935,2017-02-17,2017-03-10,102.0,HAS,Call,0.56,0.18038,98.5,0.057494866529774126,0.18601648526345116,42.0
1936,2017-02-17,2017-03-17,97.5,HAS,Call,2.48,0.17848,98.5,0.07665982203969883,0.17712931849011967,41.0
1937,2017-02-17,2017-03-24,99.0,HAS,Call,2.0,0.182,98.5,0.09582477754962354,0.18202181349863056,43.0
1938,2017-02-17,2017-03-24,101.0,HAS,Call,1.57,0.21285,98.5,0.09582477754962354,0.21238149369560233,40.0
1939,2017-02-17,2017-03-03,98.0,HAS,Put,1.33,0.21262,98.5,0.03832991101984942,0.20538391630448133,40.0
1940,2017-02-17,2017-03-17,92.5,HAS,Put,0.6,0.24997,98.5,0.07665982203969883,0.24315738414298949,42.0
1941,2017-02-17,2017-03-17,95.0,HAS,Put,0.95,0.21872,98.5,0.07665982203969883,0.2151556298488003,41.0
1942,2017-02-17,2017-03-24,90.0,HAS,Put,0.49,0.24997,98.5,0.09582477754962354,0.2596409032300016,40.0
1943,2017-02-17,2017-03-24,99.0,HAS,Put,2.99,0.21872,98.5,0.09582477754962354,0.22624079188541943,43.0
1944,2017-02-17,2017-04-21,97.5,HAS,Call,3.91,0.2052,98.5,0.17248459958932238,0.20585437271240042,43.0
1945,2017-02-17,2017-04-21,95.0,HAS,Put,2.0,0.21872,98.5,0.17248459958932238,0.21875068397068279,43.0
1946,2017-02-17,2017-04-21,97.5,HAS,Put,3.4,0.24178,98.5,0.17248459958932238,0.2415160646347487,43.0
1947,2017-02-17,2018-01-19,100.0,HAS,Put,10.6,0.27256,98.5,0.919917864476386,0.26652814618438614,45.0
1948,2017-02-17,2017-03-17,47.0,HA,Put,0.95,0.4214,50.299999,0.07665982203969883,0.41484332665129375,41.0
1949,2017-02-17,2017-04-21,55.0,HA,Call,1.2,0.33077,50.299999,0.17248459958932238,0.3403514743858408,42.0
1950,2017-02-17,2017-04-21,50.0,HA,Put,2.65,0.33751,50.299999,0.17248459958932238,0.33960032044595334,43.0
1951,2017-02-17,2017-07-21,55.0,HA,Call,3.0,0.35867,50.299999,0.4216290212183436,0.3650522550819004,37.0
1952,2017-02-17,2017-07-21,50.0,HA,Put,4.77,0.3924,50.299999,0.4216290212183436,0.3839670023430187,43.0
1953,2017-02-17,2017-03-17,45.0,HQY,Call,0.78,0.33971,42.830002,0.07665982203969883,0.3375238504809204,39.0
1954,2017-02-17,2017-05-19,100.0,HELE,Call,4.1,0.24997,97.949997,0.24914442162902126,0.25422976322126356,43.0
1955,2017-02-17,2017-08-18,105.0,HELE,Call,3.7,0.23012,97.949997,0.4982888432580425,0.22954665620228232,44.0
1956,2017-02-17,2017-05-19,15.0,HCCI,Call,1.4,0.3818,15.4,0.24914442162902126,0.39035539884208664,42.0
1957,2017-02-17,2017-03-17,30.0,MLHR,Put,0.57,0.20208,30.15,0.07665982203969883,0.19498793612382315,42.0
1958,2017-02-17,2017-05-19,30.0,MLHR,Call,1.9,0.31121,30.15,0.24914442162902126,0.3018313330022921,40.0
1959,2017-02-17,2017-06-16,15.0,HRTX,Call,1.7,0.61137,14.3,0.3258042436687201,0.6091335733166716,41.0
1960,2017-02-17,2017-03-03,7.5,HIMX,Call,0.1,0.52675,6.94,0.03832991101984942,0.5328508776701713,38.0
1961,2017-02-17,2017-03-03,7.0,HIMX,Put,0.31,0.51765,6.94,0.03832991101984942,0.5140393499048513,37.0
1962,2017-02-17,2017-03-17,40.0,HOLX,Call,0.75,0.15888,40.0,0.07665982203969883,0.1680559646369147,38.0
1963,2017-02-17,2017-06-16,39.0,HOLX,Call,2.3,0.18121,40.0,0.3258042436687201,0.19104797009210867,41.0
1964,2017-02-17,2017-09-15,42.0,HOLX,Call,1.86,0.21079,40.0,0.5749486652977412,0.21799241979571204,42.0
1965,2017-02-17,2017-09-15,38.0,HOLX,Put,2.25,0.27593,40.0,0.5749486652977412,0.27169186155049374,41.0
1966,2017-02-17,2018-01-19,37.0,HOLX,Put,2.4,0.26541,40.0,0.919917864476386,0.25762429511687507,38.0
1967,2017-02-17,2017-05-19,35.0,HOFT,Put,4.1,0.47028,33.150002,0.24914442162902126,0.46030735605302187,41.0
1968,2017-02-17,2017-05-19,17.0,HZNP,Call,1.85,0.54472,16.969998999999998,0.24914442162902126,0.5503516361178755,40.0
1969,2017-02-17,2018-01-19,17.0,HZNP,Put,3.5,0.5437,16.969998999999998,0.919917864476386,0.5497777462815293,41.0
1970,2017-02-17,2019-01-18,17.0,HZNP,Put,5.0,0.55703,16.969998999999998,1.9164955509924708,0.5560511779351032,42.0
1971,2017-02-17,2017-06-16,30.0,HPT,Put,0.75,0.21259,31.780001,0.3258042436687201,0.21206860093145682,41.0
1972,2017-02-17,2017-06-16,33.0,HPT,Put,2.7,0.28162,31.780001,0.3258042436687201,0.2804905685122206,42.0
1973,2017-02-17,2017-09-15,33.0,HPT,Call,1.0,0.14535,31.780001,0.5749486652977412,0.15298613071296352,42.0
1974,2017-02-17,2017-03-17,7.5,HWCC,Call,0.3,0.6471600000000001,7.0,0.07665982203969883,0.6387059874071837,40.0
1975,2017-02-17,2017-06-16,7.5,HWCC,Call,0.45,0.40503,7.0,0.3258042436687201,0.40458955442345546,39.0
1976,2017-02-17,2017-05-19,7.5,HDSN,Put,0.71,0.54127,7.73,0.24914442162902126,0.545556445247439,39.0
1977,2017-02-17,2017-03-17,13.0,HBAN,Call,1.16,0.21457,14.13,0.07665982203969883,0.20731627206787379,38.0
1978,2017-02-17,2017-03-17,15.0,HBAN,Call,0.07,0.20813,14.13,0.07665982203969883,0.21238119475528944,36.0
1979,2017-02-17,2017-03-17,13.0,HBAN,Put,0.07,0.26626,14.13,0.07665982203969883,0.2740153871500297,38.0
1980,2017-02-17,2017-03-17,14.0,HBAN,Put,0.34,0.25909,14.13,0.07665982203969883,0.2602034567477404,40.0
1981,2017-02-17,2017-04-21,13.0,HBAN,Put,0.19,0.25857,14.13,0.17248459958932238,0.26480481690339275,41.0
1982,2017-02-17,2017-07-21,15.0,HBAN,Call,0.51,0.23217,14.13,0.4216290212183436,0.22988157332943043,40.0
1983,2017-02-17,2017-07-21,15.0,HBAN,Put,1.67,0.31584,14.13,0.4216290212183436,0.320295458323642,42.0
1984,2017-02-17,2017-03-17,70.0,IAC,Put,0.35,0.24703000000000006,75.379997,0.07665982203969883,0.2473130128815683,37.0
1985,2017-02-17,2017-04-21,75.0,IAC,Put,2.6,0.22634,75.379997,0.17248459958932238,0.226281740158032,43.0
1986,2017-02-17,2017-07-21,80.0,IAC,Call,2.65,0.22086,75.379997,0.4216290212183436,0.22570894648785605,43.0
1987,2017-02-17,2017-07-21,70.0,IAC,Put,2.4,0.25295,75.379997,0.4216290212183436,0.24760892064163048,42.0
1988,2017-02-17,2017-05-19,85.0,IBKC,Call,3.75,0.21099,85.25,0.24914442162902126,0.21079352006800606,43.0
1989,2017-02-17,2017-08-18,80.0,IBKC,Call,8.2,0.20944,85.25,0.4982888432580425,0.21591471965436426,43.0
1990,2017-02-17,2017-06-16,55.0,ICFI,Put,4.0,0.22238,52.5,0.3258042436687201,0.21442830892190165,41.0
1991,2017-02-17,2017-05-19,10.0,ICON,Call,0.9,0.62812,9.31,0.24914442162902126,0.6319430293741791,39.0
1992,2017-02-17,2017-08-18,150.0,ICUI,Call,14.0,0.29293,152.199997,0.4982888432580425,0.29872738769266227,43.0
1993,2017-02-17,2017-08-18,160.0,ICUI,Call,9.0,0.28117,152.199997,0.4982888432580425,0.28180560216536465,45.0
1994,2017-02-17,2017-03-17,135.0,IDXX,Put,1.05,0.23357,142.229996,0.07665982203969883,0.2333102832681106,38.0
1995,2017-02-17,2017-04-21,155.0,IDXX,Call,0.85,0.19902,142.229996,0.17248459958932238,0.19089549222420593,42.0
1996,2017-02-17,2017-04-21,140.0,IDXX,Put,3.6,0.20332,142.229996,0.17248459958932238,0.20038684730066902,44.0
1997,2017-02-17,2017-07-21,140.0,IDXX,Put,7.4,0.24554,142.229996,0.4216290212183436,0.2358398974611845,44.0
1998,2017-02-17,2017-07-21,145.0,IDXX,Put,10.0,0.23693000000000006,142.229996,0.4216290212183436,0.234664798148259,43.0
1999,2017-02-17,2017-07-21,40.0,INFO,Put,1.9,0.19902,40.200001,0.4216290212183436,0.196627178490678,42.0
2000,2017-02-17,2017-04-21,40.0,IIVI,Put,2.35,0.27737,39.0,0.17248459958932238,0.27942109906066437,40.0
2001,2017-02-17,2017-06-16,19.0,ILG,Put,1.1,0.24997,18.98,0.3258042436687201,0.2560753257034094,41.0
2002,2017-02-17,2017-03-10,160.0,ILMN,Call,7.2,0.33887,163.369995,0.057494866529774126,0.3440204031494374,43.0
2003,2017-02-17,2017-06-16,150.0,ILMN,Call,21.15,0.37661,163.369995,0.3258042436687201,0.37243869166603505,45.0
2004,2017-02-17,2017-06-16,175.0,ILMN,Call,9.0,0.36462,163.369995,0.3258042436687201,0.36304105996541824,45.0
2005,2017-02-17,2017-06-16,175.0,ILMN,Put,18.5,0.31207,163.369995,0.3258042436687201,0.3118203500506865,42.0
2006,2017-02-17,2017-09-15,170.0,ILMN,Call,14.3,0.34565,163.369995,0.5749486652977412,0.3425544784457841,45.0
2007,2017-02-17,2017-09-15,150.0,ILMN,Put,10.8,0.34876,163.369995,0.5749486652977412,0.35638821319062963,44.0
2008,2017-02-17,2018-01-19,150.0,ILMN,Call,32.0,0.40015,163.369995,0.919917864476386,0.40955520767230524,45.0
2009,2017-02-17,2018-01-19,165.0,ILMN,Call,24.3,0.38801,163.369995,0.919917864476386,0.3970055083013734,43.0
2010,2017-02-17,2018-01-19,170.0,ILMN,Call,22.1,0.38716,163.369995,0.919917864476386,0.39394155168782624,46.0
2011,2017-02-17,2018-01-19,150.0,ILMN,Put,17.1,0.39499,163.369995,0.919917864476386,0.3948112883802183,45.0
2012,2017-02-17,2018-01-19,165.0,ILMN,Put,24.0,0.37216,163.369995,0.919917864476386,0.3779658108508578,46.0
