,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
6300,2017-02-17,2017-06-16,200.0,AVGO,Put,9.59,0.29830999999999996,210.41000400000001,0.3258042436687201,0.3072071104231839,-0.008897110423183918
6301,2017-02-17,2017-06-16,210.0,AVGO,Put,14.14,0.34698,210.41000400000001,0.3258042436687201,0.30382093788474723,0.04315906211525278
6302,2017-02-17,2017-06-16,220.0,AVGO,Put,19.6,0.29816,210.41000400000001,0.3258042436687201,0.29693152140000756,0.001228478599992422
6305,2017-02-17,2017-07-21,195.0,AVGO,Call,22.93,0.22321,210.41000400000001,0.4216290212183436,0.25929358357765697,-0.03608358357765698
6306,2017-02-17,2017-07-21,200.0,AVGO,Call,19.9,0.2483,210.41000400000001,0.4216290212183436,0.2605088768349839,-0.012208876834983923
6307,2017-02-17,2017-07-21,210.0,AVGO,Call,14.47,0.22195,210.41000400000001,0.4216290212183436,0.2584093483991761,-0.03645934839917611
6308,2017-02-17,2017-07-21,220.0,AVGO,Call,10.1,0.24996999999999997,210.41000400000001,0.4216290212183436,0.2553065435832879,-0.005336543583287945
6309,2017-02-17,2017-07-21,230.0,AVGO,Call,6.73,0.21871999999999997,210.41000400000001,0.4216290212183436,0.25136551358153075,-0.03264551358153078
6310,2017-02-17,2017-07-21,190.0,AVGO,Put,8.57,0.366,210.41000400000001,0.4216290212183436,0.3287620172897762,0.03723798271022377
6311,2017-02-17,2017-07-21,195.0,AVGO,Put,10.6,0.34731999999999996,210.41000400000001,0.4216290212183436,0.3320664138159757,0.015253586184024281
6312,2017-02-17,2017-07-21,200.0,AVGO,Put,12.25,0.31332,210.41000400000001,0.4216290212183436,0.3231219161504386,-0.009801916150438628
6313,2017-02-17,2017-07-21,210.0,AVGO,Put,15.5,0.28555,210.41000400000001,0.4216290212183436,0.2931606958070277,-0.007610695807027668
6314,2017-02-17,2017-07-21,220.0,AVGO,Put,22.9,0.31239,210.41000400000001,0.4216290212183436,0.32331567125308114,-0.010925671253081137
6315,2017-02-17,2017-07-21,230.0,AVGO,Put,32.0,0.35809,210.41000400000001,0.4216290212183436,0.37115705594329523,-0.013067055943295214
6316,2017-02-17,2018-01-19,190.0,AVGO,Call,32.2,0.21871999999999997,210.41000400000001,0.919917864476386,0.2594581045198855,-0.04073810451988552
6317,2017-02-17,2018-01-19,195.0,AVGO,Call,28.8,0.24996999999999997,210.41000400000001,0.919917864476386,0.25372143701197675,-0.003751437011976777
6321,2017-02-17,2018-01-19,230.0,AVGO,Call,15.2,0.24197,210.41000400000001,0.919917864476386,0.2782302878540074,-0.036260287854007395
6323,2017-02-17,2018-01-19,195.0,AVGO,Put,18.8,0.38024,210.41000400000001,0.919917864476386,0.3395405794764661,0.040699420523533925
6324,2017-02-17,2018-01-19,200.0,AVGO,Put,20.8,0.34525,210.41000400000001,0.919917864476386,0.33432047513943464,0.010929524860565365
6326,2017-02-17,2018-01-19,220.0,AVGO,Put,30.98,0.33659,210.41000400000001,0.919917864476386,0.3235294978194747,0.01306050218052529
6327,2017-02-17,2018-01-19,230.0,AVGO,Put,39.9,0.39329000000000003,210.41000400000001,0.919917864476386,0.3554679635358633,0.03782203646413673
6328,2017-02-17,2019-01-18,190.0,AVGO,Call,39.6,0.21236,210.41000400000001,1.9164955509924708,0.24720024960781478,-0.03484024960781479
6333,2017-02-17,2019-01-18,230.0,AVGO,Call,23.4,0.21871999999999997,210.41000400000001,1.9164955509924708,0.2604665446830365,-0.04174654468303651
6335,2017-02-17,2019-01-18,195.0,AVGO,Put,32.61,0.39594,210.41000400000001,1.9164955509924708,0.36908969046528933,0.02685030953471068
6336,2017-02-17,2019-01-18,200.0,AVGO,Put,32.4,0.37885,210.41000400000001,1.9164955509924708,0.342300541603037,0.036549458396963
6342,2017-02-17,2017-05-19,45.0,BSFT,Call,3.0,0.38452,43.900002,0.24914442162902123,0.3960185516503292,-0.011498551650329203
6343,2017-02-17,2017-05-19,40.0,BSFT,Put,4.4,0.78123,43.900002,0.24914442162902123,0.7444518423437042,0.036778157656295773
6345,2017-02-17,2017-08-18,40.0,BSFT,Call,7.49,0.46215,43.900002,0.49828884325804246,0.4470830374205829,0.015066962579417087
6346,2017-02-17,2017-08-18,45.0,BSFT,Call,4.55,0.38331,43.900002,0.49828884325804246,0.4036028844395603,-0.020292884439560344
6347,2017-02-17,2017-08-18,40.0,BSFT,Put,3.95,0.45505,43.900002,0.49828884325804246,0.4883006933884503,-0.03325069338845027
6352,2017-02-17,2017-09-15,5.0,BWEN,Call,0.65,0.37508,5.02,0.5749486652977412,0.4198298501795296,-0.04474985017952959
6355,2017-02-17,2017-04-21,12.0,BRCD,Put,0.13,0.11337,12.35,0.17248459958932238,0.1355185861695104,-0.022148586169510404
6358,2017-02-17,2017-06-16,13.0,BRCD,Call,0.01,0.07562,12.35,0.3258042436687201,0.05543651456863195,0.020183485431368053
6363,2017-02-17,2017-09-15,13.0,BRCD,Call,0.04,0.03802,12.35,0.5749486652977412,0.058899440365811,-0.020879440365811
6364,2017-02-17,2017-09-15,12.0,BRCD,Put,0.25,0.13913,12.35,0.5749486652977412,0.1126525728351493,0.0264774271648507
6366,2017-02-17,2018-01-19,12.0,BRCD,Put,0.35,0.13326,12.35,0.919917864476386,0.11366205447833985,0.019597945521660137
6368,2017-02-17,2019-01-18,12.0,BRCD,Put,0.58,0.08907999999999999,12.35,1.9164955509924708,0.11828021435369987,-0.029200214353699877
6371,2017-02-17,2017-03-17,15.0,BRKL,Put,0.25,0.35124,16.049999,0.07665982203969883,0.3765439098048458,-0.025303909804845814
6376,2017-02-17,2017-03-17,20.0,BRKS,Call,1.85,0.38037,21.41,0.07665982203969883,0.43022311000685004,-0.049853110006850054
6377,2017-02-17,2017-03-17,22.5,BRKS,Call,0.23,0.30295,21.41,0.07665982203969883,0.25915703119435535,0.04379296880564465
6378,2017-02-17,2017-03-17,20.0,BRKS,Put,0.1,0.24749000000000002,21.41,0.07665982203969883,0.23403348169451682,0.013456518305483195
6380,2017-02-17,2017-04-21,20.0,BRKS,Call,2.0,0.37208,21.41,0.17248459958932238,0.33518593121429535,0.03689406878570467
6381,2017-02-17,2017-04-21,22.5,BRKS,Call,0.54,0.24971,21.41,0.17248459958932238,0.2708325414092647,-0.021122541409264728
6382,2017-02-17,2017-07-21,20.0,BRKS,Call,2.5,0.30007,21.41,0.4216290212183436,0.3132299686933084,-0.013159968693308377
6383,2017-02-17,2017-07-21,22.5,BRKS,Call,1.15,0.28069,21.41,0.4216290212183436,0.28528507303328793,-0.004595073033287933
6386,2017-02-17,2017-03-17,25.0,BRKR,Call,0.6,0.25338,24.690001000000002,0.07665982203969883,0.2699609355577867,-0.016580935557786725
6387,2017-02-17,2017-03-17,22.5,BRKR,Put,0.25,0.33974,24.690001000000002,0.07665982203969883,0.3771256475280207,-0.037385647528020705
6389,2017-02-17,2017-06-16,22.5,BRKR,Call,2.9,0.27376999999999996,24.690001000000002,0.3258042436687201,0.2868008987835594,-0.013030898783559453
6393,2017-02-17,2017-03-17,150.0,BWLD,Call,10.5,0.26521,159.050003,0.07665982203969883,0.26821193428739803,-0.0030019342873980337
6395,2017-02-17,2017-03-17,160.0,BWLD,Call,3.67,0.23414000000000001,159.050003,0.07665982203969883,0.23271094005957668,0.0014290599404233328
6396,2017-02-17,2017-03-17,165.0,BWLD,Call,1.75,0.24928000000000003,159.050003,0.07665982203969883,0.2251405081494722,0.024139491850527828
6397,2017-02-17,2017-03-17,170.0,BWLD,Call,0.75,0.23824,159.050003,0.07665982203969883,0.22440818856210903,0.013831811437890973
6398,2017-02-17,2017-03-17,145.0,BWLD,Put,0.63,0.2575,159.050003,0.07665982203969883,0.27593755323921426,-0.018437553239214255
6399,2017-02-17,2017-03-17,150.0,BWLD,Put,1.2,0.24606999999999998,159.050003,0.07665982203969883,0.25242622939398235,-0.0063562293939823655
6400,2017-02-17,2017-03-17,155.0,BWLD,Put,2.34,0.21871999999999997,159.050003,0.07665982203969883,0.23468704945625396,-0.01596704945625399
6401,2017-02-17,2017-03-17,160.0,BWLD,Put,4.46,0.19138,159.050003,0.07665982203969883,0.2270852009105833,-0.035705200910583296
6404,2017-02-17,2017-06-16,145.0,BWLD,Call,20.4,0.30646,159.050003,0.3258042436687201,0.3454043854128584,-0.038944385412858384
6405,2017-02-17,2017-06-16,150.0,BWLD,Call,15.7,0.27763000000000004,159.050003,0.3258042436687201,0.2962015746026258,-0.018571574602625762
6406,2017-02-17,2017-06-16,155.0,BWLD,Call,13.08,0.28121999999999997,159.050003,0.3258042436687201,0.3024730385395976,-0.021253038539597646
6407,2017-02-17,2017-06-16,160.0,BWLD,Call,9.5,0.24996999999999997,159.050003,0.3258042436687201,0.2713992947163173,-0.021429294716317326
6408,2017-02-17,2017-06-16,165.0,BWLD,Call,8.0,0.27645,159.050003,0.3258042436687201,0.2878719635568802,-0.011421963556880244
6410,2017-02-17,2017-06-16,145.0,BWLD,Put,5.1,0.34862,159.050003,0.3258042436687201,0.3119670578189318,0.03665294218106818
6411,2017-02-17,2017-06-16,150.0,BWLD,Put,6.7,0.3324,159.050003,0.3258042436687201,0.30513600199745144,0.02726399800254853
6412,2017-02-17,2017-06-16,155.0,BWLD,Put,8.6,0.26224000000000003,159.050003,0.3258042436687201,0.2974160369227844,-0.03517603692278437
6414,2017-02-17,2017-06-16,165.0,BWLD,Put,13.5,0.30296999999999996,159.050003,0.3258042436687201,0.2828173992343404,0.020152600765659556
6415,2017-02-17,2017-06-16,170.0,BWLD,Put,18.9,0.31789,159.050003,0.3258042436687201,0.34435654237028324,-0.02646654237028323
6417,2017-02-17,2017-09-15,150.0,BWLD,Call,17.0,0.28105,159.050003,0.5749486652977412,0.25005614124385694,0.030993858756143078
6420,2017-02-17,2017-09-15,165.0,BWLD,Call,12.31,0.28121999999999997,159.050003,0.5749486652977412,0.30491413911595117,-0.023694139115951196
6421,2017-02-17,2017-09-15,170.0,BWLD,Call,10.31,0.27008000000000004,159.050003,0.5749486652977412,0.30184899263995074,-0.0317689926399507
6423,2017-02-17,2017-09-15,150.0,BWLD,Put,10.14,0.3239,159.050003,0.5749486652977412,0.3089938412503751,0.01490615874962492
6424,2017-02-17,2017-09-15,155.0,BWLD,Put,11.6,0.30374,159.050003,0.5749486652977412,0.29007779716716653,0.013662202832833481
6425,2017-02-17,2017-09-15,160.0,BWLD,Put,15.86,0.28568000000000005,159.050003,0.5749486652977412,0.32483850535161984,-0.0391585053516198
6428,2017-02-17,2018-01-19,150.0,BWLD,Call,23.0,0.28121999999999997,159.050003,0.919917864476386,0.3012771571563725,-0.020057157156372518
6431,2017-02-17,2018-01-19,165.0,BWLD,Call,16.0,0.28121999999999997,159.050003,0.919917864476386,0.29984228486633646,-0.01862228486633649
6432,2017-02-17,2018-01-19,170.0,BWLD,Call,12.5,0.28121999999999997,159.050003,0.919917864476386,0.2732398841676926,0.007980115832307344
6433,2017-02-17,2018-01-19,145.0,BWLD,Put,13.8,0.35023000000000004,159.050003,0.919917864476386,0.35194486936815256,-0.0017148693681525162
6434,2017-02-17,2018-01-19,150.0,BWLD,Put,14.15,0.33433,159.050003,0.919917864476386,0.31685946972996326,0.017470530270036755
6436,2017-02-17,2018-01-19,160.0,BWLD,Put,18.4,0.3162,159.050003,0.919917864476386,0.30140943260030606,0.014790567399693921
6437,2017-02-17,2018-01-19,165.0,BWLD,Put,22.7,0.33081,159.050003,0.919917864476386,0.32463067844942234,0.006179321550577654
6444,2017-02-17,2019-01-18,155.0,BWLD,Put,28.55,0.32684,159.050003,1.9164955509924708,0.3657980131813778,-0.03895801318137776
6445,2017-02-17,2019-01-18,165.0,BWLD,Put,30.0,0.33966,159.050003,1.9164955509924708,0.3141795294492356,0.02548047055076441
6450,2017-02-17,2017-05-19,12.0,BLDR,Call,1.4,0.41188,12.51,0.24914442162902123,0.4594778726986047,-0.04759787269860466
6452,2017-02-17,2017-05-19,12.0,BLDR,Put,0.85,0.49738999999999994,12.51,0.24914442162902123,0.44894704555197856,0.04844295444802138
6454,2017-02-17,2017-08-18,13.0,BLDR,Call,1.4,0.40525,12.51,0.49828884325804246,0.4531460620674067,-0.04789606206740671
6455,2017-02-17,2018-01-19,12.0,BLDR,Put,1.95,0.48383000000000004,12.51,0.919917864476386,0.4789950064877226,0.004834993512277452
6459,2017-02-17,2017-03-17,75.0,CHRW,Call,2.64,0.03235,79.059998,0.07665982203969883,5.2330829003278416e-14,0.032349999999947664
6460,2017-02-17,2017-03-17,77.5,CHRW,Call,1.9,0.06212,79.059998,0.07665982203969883,0.10270202759963123,-0.04058202759963123
6461,2017-02-17,2017-03-17,80.0,CHRW,Call,0.59,0.07537,79.059998,0.07665982203969883,0.11137577223857667,-0.036005772238576664
6462,2017-02-17,2017-03-17,82.5,CHRW,Call,0.04,0.10155,79.059998,0.07665982203969883,0.09122247828606532,0.010327521713934681
6463,2017-02-17,2017-03-17,72.5,CHRW,Put,0.55,0.28121999999999997,79.059998,0.07665982203969883,0.3145579318580541,-0.033337931858054115
6464,2017-02-17,2017-03-17,75.0,CHRW,Put,0.55,0.24684,79.059998,0.07665982203969883,0.22919992218414395,0.017640077815856053
6465,2017-02-17,2017-03-17,77.5,CHRW,Put,1.25,0.2395,79.059998,0.07665982203969883,0.22470882096823214,0.014791179031767854
6466,2017-02-17,2017-03-17,80.0,CHRW,Put,2.93,0.30182,79.059998,0.07665982203969883,0.2788507798993291,0.022969220100670873
6467,2017-02-17,2017-03-17,82.5,CHRW,Put,5.16,0.3864,79.059998,0.07665982203969883,0.3553621968057545,0.03103780319424554
6474,2017-02-17,2017-05-19,72.5,CHRW,Put,1.0,0.24996999999999997,79.059998,0.24914442162902123,0.2202206454689145,0.02974935453108546
6476,2017-02-17,2017-05-19,77.5,CHRW,Put,2.65,0.2634,79.059998,0.24914442162902123,0.21930074978412858,0.04409925021587144
6488,2017-02-17,2017-08-18,80.0,CHRW,Put,5.7,0.24996999999999997,79.059998,0.49828884325804246,0.23817514964280326,0.011794850357196712
6489,2017-02-17,2018-01-19,72.5,CHRW,Call,6.48,0.02022,79.059998,0.919917864476386,1.4242557634056887e-12,0.020219999998575742
6495,2017-02-17,2018-01-19,72.5,CHRW,Put,4.7,0.26600999999999997,79.059998,0.919917864476386,0.26558176072854667,0.0004282392714533012
6496,2017-02-17,2018-01-19,75.0,CHRW,Put,5.8,0.26666999999999996,79.059998,0.919917864476386,0.2661985859876121,0.00047141401238787184
6497,2017-02-17,2018-01-19,77.5,CHRW,Put,6.4,0.27131,79.059998,0.919917864476386,0.2454515227547309,0.0258584772452691
6498,2017-02-17,2018-01-19,80.0,CHRW,Put,8.7,0.30291999999999997,79.059998,0.919917864476386,0.2778387688785299,0.025081231121470093
6502,2017-02-17,2019-01-18,77.5,CHRW,Put,10.1,0.29184,79.059998,1.9164955509924708,0.26201888659722533,0.029821113402774657
6505,2017-02-17,2017-03-17,31.0,CA,Call,1.2,0.10802,32.09,0.07665982203969883,0.1291584906237503,-0.021138490623750283
6506,2017-02-17,2017-03-17,32.0,CA,Call,0.6,0.13144,32.09,0.07665982203969883,0.154677265090884,-0.023237265090884
6507,2017-02-17,2017-03-17,33.0,CA,Call,0.2,0.12392,32.09,0.07665982203969883,0.14823929011100215,-0.024319290111002145
6508,2017-02-17,2017-03-17,34.0,CA,Call,0.05,0.17509,32.09,0.07665982203969883,0.14840621588216935,0.02668378411783065
6509,2017-02-17,2017-03-17,29.0,CA,Put,0.1,0.3101,32.09,0.07665982203969883,0.27637243933389655,0.03372756066610344
6510,2017-02-17,2017-03-17,30.0,CA,Put,0.15,0.23326999999999998,32.09,0.07665982203969883,0.23227078794678607,0.0009992120532139048
6511,2017-02-17,2017-03-17,31.0,CA,Put,0.2,0.20259000000000002,32.09,0.07665982203969883,0.17103851472205167,0.03155148527794835
6512,2017-02-17,2017-03-17,32.0,CA,Put,0.5,0.16149000000000002,32.09,0.07665982203969883,0.1553187074015311,0.006171292598468936
6513,2017-02-17,2017-03-17,33.0,CA,Put,1.15,0.19296,32.09,0.07665982203969883,0.1661600040428698,0.0267999959571302
6517,2017-02-17,2017-05-19,31.0,CA,Call,1.74,0.14678,32.09,0.24914442162902123,0.17266318303510828,-0.02588318303510828
6518,2017-02-17,2017-05-19,32.0,CA,Call,1.1,0.15574000000000002,32.09,0.24914442162902123,0.16215218850112062,-0.006412188501120603
6519,2017-02-17,2017-05-19,33.0,CA,Call,0.76,0.16796,32.09,0.24914442162902123,0.1764350903669022,-0.008475090366902194
6520,2017-02-17,2017-05-19,34.0,CA,Call,0.44,0.15197,32.09,0.24914442162902123,0.17320375950701042,-0.021233759507010425
6521,2017-02-17,2017-05-19,35.0,CA,Call,0.27,0.15433,32.09,0.24914442162902123,0.17901374891165195,-0.024683748911651954
6522,2017-02-17,2017-05-19,29.0,CA,Put,0.4,0.21871999999999997,32.09,0.24914442162902123,0.24066821720562478,-0.021948217205624815
6523,2017-02-17,2017-05-19,30.0,CA,Put,0.56,0.24931,32.09,0.24914442162902123,0.2217286938402521,0.02758130615974791
6524,2017-02-17,2017-05-19,31.0,CA,Put,1.0,0.24993,32.09,0.24914442162902123,0.23864535023195135,0.01128464976804866
6525,2017-02-17,2017-05-19,32.0,CA,Put,1.36,0.22923000000000002,32.09,0.24914442162902123,0.2234100525715557,0.0058199474284443276
6526,2017-02-17,2017-05-19,33.0,CA,Put,2.05,0.24334,32.09,0.24914442162902123,0.24375160561904968,-0.00041160561904968196
6527,2017-02-17,2017-05-19,35.0,CA,Put,3.2,0.21055,32.09,0.24914442162902123,0.19359111064488269,0.0169588893551173
6528,2017-02-17,2017-08-18,30.0,CA,Call,2.55,0.10789000000000001,32.09,0.49828884325804246,0.1329896623551614,-0.025099662355161395
6529,2017-02-17,2017-08-18,31.0,CA,Call,1.87,0.14887999999999998,32.09,0.49828884325804246,0.13497586283461832,0.013904137165381664
6530,2017-02-17,2017-08-18,32.0,CA,Call,1.7,0.13749,32.09,0.49828884325804246,0.1791679984938369,-0.04167799849383691
6531,2017-02-17,2017-08-18,33.0,CA,Call,1.1,0.15042,32.09,0.49828884325804246,0.16147414204439348,-0.011054142044393478
6532,2017-02-17,2017-08-18,34.0,CA,Call,0.76,0.15913,32.09,0.49828884325804246,0.16144131861261649,-0.002311318612616492
6533,2017-02-17,2017-08-18,35.0,CA,Call,0.55,0.1492,32.09,0.49828884325804246,0.16715758217879687,-0.017957582178796866
6534,2017-02-17,2017-08-18,29.0,CA,Put,1.21,0.24961,32.09,0.49828884325804246,0.28900928782995977,-0.03939928782995977
6535,2017-02-17,2017-08-18,30.0,CA,Put,1.2,0.27123,32.09,0.49828884325804246,0.24178271847525368,0.02944728152474635
6536,2017-02-17,2017-08-18,31.0,CA,Put,2.08,0.26726,32.09,0.49828884325804246,0.29612762237105966,-0.028867622371059665
6537,2017-02-17,2017-08-18,32.0,CA,Put,2.05,0.21395999999999998,32.09,0.49828884325804246,0.23701613040238478,-0.0230561304023848
6538,2017-02-17,2017-08-18,33.0,CA,Put,2.71,0.23601,32.09,0.49828884325804246,0.24855356308193147,-0.01254356308193147
6541,2017-02-17,2018-01-19,35.0,CA,Call,1.18,0.15892,32.09,0.919917864476386,0.17976925423496462,-0.020849254234964615
6542,2017-02-17,2018-01-19,30.0,CA,Put,2.15,0.29211,32.09,0.919917864476386,0.26565631054669975,0.026453689453300233
6543,2017-02-17,2018-01-19,32.0,CA,Put,3.1,0.24599000000000001,32.09,0.919917864476386,0.263672892091793,-0.017682892091792995
6546,2017-02-17,2017-03-17,70.0,CCMP,Call,1.74,0.25255,69.25,0.07665982203969883,0.2707901544745829,-0.01824015447458288
6547,2017-02-17,2017-03-17,65.0,CCMP,Put,0.5,0.24466999999999997,69.25,0.07665982203969883,0.26037647283681115,-0.015706472836811175
6548,2017-02-17,2017-04-21,65.0,CCMP,Call,5.5,0.22575,69.25,0.17248459958932238,0.255965635549045,-0.030215635549044995
6550,2017-02-17,2017-04-21,75.0,CCMP,Call,1.02,0.23365999999999998,69.25,0.17248459958932238,0.25627454496888485,-0.022614544968884875
6551,2017-02-17,2017-04-21,65.0,CCMP,Put,1.4,0.29395,69.25,0.17248459958932238,0.2779321475917643,0.016017852408235667
6552,2017-02-17,2017-07-21,65.0,CCMP,Call,7.5,0.25943,69.25,0.4216290212183436,0.2885713527444009,-0.029141352744400884
6553,2017-02-17,2017-07-21,70.0,CCMP,Call,4.0,0.21549000000000001,69.25,0.4216290212183436,0.2386028765964834,-0.023112876596483395
6554,2017-02-17,2017-07-21,75.0,CCMP,Call,2.75,0.24996999999999997,69.25,0.4216290212183436,0.27173158118594,-0.021761581185940015
6555,2017-02-17,2017-07-21,65.0,CCMP,Put,3.5,0.34651,69.25,0.4216290212183436,0.3122601220019892,0.03424987799801077
6559,2017-02-17,2017-03-17,30.0,CDNS,Call,0.65,0.1686,30.200001,0.07665982203969883,0.16175410055959272,0.006845899440407283
6560,2017-02-17,2017-03-17,31.0,CDNS,Call,0.3,0.16082,30.200001,0.07665982203969883,0.18215092181311895,-0.021330921813118964
6561,2017-02-17,2017-03-17,32.0,CDNS,Call,0.1,0.20139,30.200001,0.07665982203969883,0.18257634780220644,0.018813652197793573
6563,2017-02-17,2017-03-17,29.0,CDNS,Put,0.25,0.24385,30.200001,0.07665982203969883,0.21230230201924477,0.03154769798075524
6564,2017-02-17,2017-03-17,30.0,CDNS,Put,0.5,0.18907000000000002,30.200001,0.07665982203969883,0.1804651933310358,0.00860480666896421
6566,2017-02-17,2017-05-19,29.0,CDNS,Call,2.15,0.21073000000000003,30.200001,0.24914442162902123,0.24614430349731936,-0.03541430349731933
6567,2017-02-17,2017-05-19,30.0,CDNS,Call,1.6,0.22196999999999997,30.200001,0.24914442162902123,0.24694784916886212,-0.024977849168862143
6569,2017-02-17,2017-05-19,32.0,CDNS,Call,0.7,0.21193,30.200001,0.24914442162902123,0.22778025223027357,-0.01585025223027356
6570,2017-02-17,2017-05-19,28.0,CDNS,Put,0.97,0.31817,30.200001,0.24914442162902123,0.32512583497324304,-0.006955834973243036
6571,2017-02-17,2017-05-19,29.0,CDNS,Put,1.05,0.27059,30.200001,0.24914442162902123,0.2705541286340884,3.587136591159945e-05
