,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T
12336,2017-02-17,2017-05-19,27.0,FITB,Put,1.13,0.24618,27.540001,0.24914442162902123
12337,2017-02-17,2017-05-19,28.0,FITB,Put,1.64,0.28086,27.540001,0.24914442162902123
12338,2017-02-17,2017-05-19,29.0,FITB,Put,2.53,0.28598,27.540001,0.24914442162902123
12339,2017-02-17,2017-05-19,30.0,FITB,Put,3.65,0.32714,27.540001,0.24914442162902123
12340,2017-02-17,2017-08-18,25.0,FITB,Call,3.5,0.1511,27.540001,0.49828884325804246
12341,2017-02-17,2017-08-18,26.0,FITB,Call,2.13,0.19533,27.540001,0.49828884325804246
12342,2017-02-17,2017-08-18,27.0,FITB,Call,2.15,0.21604,27.540001,0.49828884325804246
12343,2017-02-17,2017-08-18,28.0,FITB,Call,1.66,0.19498,27.540001,0.49828884325804246
12344,2017-02-17,2017-08-18,29.0,FITB,Call,1.3,0.20651,27.540001,0.49828884325804246
12345,2017-02-17,2017-08-18,30.0,FITB,Call,0.92,0.21315,27.540001,0.49828884325804246
12346,2017-02-17,2017-08-18,25.0,FITB,Put,1.0,0.31584,27.540001,0.49828884325804246
12347,2017-02-17,2017-08-18,26.0,FITB,Put,1.36,0.31674,27.540001,0.49828884325804246
12348,2017-02-17,2017-08-18,27.0,FITB,Put,1.78,0.29393,27.540001,0.49828884325804246
12349,2017-02-17,2017-08-18,28.0,FITB,Put,2.28,0.29391,27.540001,0.49828884325804246
12350,2017-02-17,2017-08-18,29.0,FITB,Put,3.45,0.33301,27.540001,0.49828884325804246
12351,2017-02-17,2017-08-18,30.0,FITB,Put,4.4,0.34263000000000005,27.540001,0.49828884325804246
12352,2017-02-17,2018-01-19,25.0,FITB,Call,3.95,0.17973,27.540001,0.919917864476386
12353,2017-02-17,2018-01-19,27.0,FITB,Call,2.79,0.18578,27.540001,0.919917864476386
12354,2017-02-17,2018-01-19,30.0,FITB,Call,1.6,0.20225,27.540001,0.919917864476386
12355,2017-02-17,2018-01-19,25.0,FITB,Put,1.75,0.34071999999999997,27.540001,0.919917864476386
12356,2017-02-17,2018-01-19,27.0,FITB,Put,2.61,0.29324,27.540001,0.919917864476386
12357,2017-02-17,2018-01-19,30.0,FITB,Put,4.4,0.3666,27.540001,0.919917864476386
12358,2017-02-17,2019-01-18,25.0,FITB,Call,4.58,0.08474,27.540001,1.9164955509924708
12359,2017-02-17,2019-01-18,27.0,FITB,Call,3.45,0.15541,27.540001,1.9164955509924708
12360,2017-02-17,2019-01-18,30.0,FITB,Call,2.35,0.18717999999999999,27.540001,1.9164955509924708
12361,2017-02-17,2019-01-18,25.0,FITB,Put,3.0,0.33718000000000004,27.540001,1.9164955509924708
12362,2017-02-17,2019-01-18,27.0,FITB,Put,3.7,0.33223,27.540001,1.9164955509924708
12363,2017-02-17,2017-03-17,40.0,FNGN,Call,1.7,0.13693,39.950001,0.07665982203969883
12364,2017-02-17,2017-03-17,40.0,FNGN,Put,2.05,0.5876899999999999,39.950001,0.07665982203969883
12365,2017-02-17,2017-06-16,40.0,FNGN,Call,3.28,0.21100000000000002,39.950001,0.3258042436687201
12366,2017-02-17,2017-06-16,40.0,FNGN,Put,3.4,0.51703,39.950001,0.3258042436687201
12367,2017-02-17,2017-09-15,40.0,FNGN,Call,3.5,0.22396,39.950001,0.5749486652977412
12368,2017-02-17,2017-09-15,40.0,FNGN,Put,4.47,0.41773000000000005,39.950001,0.5749486652977412
12369,2017-02-17,2017-03-17,31.0,FNSR,Call,4.3,0.65178,33.75,0.07665982203969883
12370,2017-02-17,2017-03-17,32.0,FNSR,Call,3.26,0.64725,33.75,0.07665982203969883
12371,2017-02-17,2017-03-17,33.0,FNSR,Call,2.75,0.60405,33.75,0.07665982203969883
12372,2017-02-17,2017-03-17,34.0,FNSR,Call,2.25,0.6019,33.75,0.07665982203969883
12373,2017-02-17,2017-03-17,35.0,FNSR,Call,1.82,0.6261,33.75,0.07665982203969883
12374,2017-02-17,2017-03-17,36.0,FNSR,Call,1.45,0.64172,33.75,0.07665982203969883
12375,2017-02-17,2017-03-17,37.0,FNSR,Call,1.12,0.68889,33.75,0.07665982203969883
12376,2017-02-17,2017-03-17,31.0,FNSR,Put,1.1,0.63,33.75,0.07665982203969883
12377,2017-02-17,2017-03-17,32.0,FNSR,Put,1.48,0.61202,33.75,0.07665982203969883
12378,2017-02-17,2017-03-17,33.0,FNSR,Put,1.85,0.5656,33.75,0.07665982203969883
12379,2017-02-17,2017-03-17,34.0,FNSR,Put,2.45,0.6136199999999999,33.75,0.07665982203969883
12380,2017-02-17,2017-03-17,35.0,FNSR,Put,2.95,0.60187,33.75,0.07665982203969883
12381,2017-02-17,2017-03-17,36.0,FNSR,Put,5.1,0.62662,33.75,0.07665982203969883
12382,2017-02-17,2017-03-17,37.0,FNSR,Put,4.32,0.67351,33.75,0.07665982203969883
12383,2017-02-17,2017-06-16,31.0,FNSR,Call,4.1,0.5321100000000001,33.75,0.3258042436687201
12384,2017-02-17,2017-06-16,32.0,FNSR,Call,4.9,0.5172,33.75,0.3258042436687201
12385,2017-02-17,2017-06-16,33.0,FNSR,Call,3.95,0.46093,33.75,0.3258042436687201
12386,2017-02-17,2017-06-16,34.0,FNSR,Call,3.78,0.49588999999999994,33.75,0.3258042436687201
12387,2017-02-17,2017-06-16,35.0,FNSR,Call,3.6,0.52579,33.75,0.3258042436687201
12388,2017-02-17,2017-06-16,36.0,FNSR,Call,3.6,0.54127,33.75,0.3258042436687201
12389,2017-02-17,2017-06-16,37.0,FNSR,Call,2.53,0.53027,33.75,0.3258042436687201
12390,2017-02-17,2017-06-16,31.0,FNSR,Put,2.57,0.49243000000000003,33.75,0.3258042436687201
12391,2017-02-17,2017-06-16,32.0,FNSR,Put,5.1,0.46805,33.75,0.3258042436687201
12392,2017-02-17,2017-06-16,33.0,FNSR,Put,2.85,0.4608,33.75,0.3258042436687201
12393,2017-02-17,2017-06-16,34.0,FNSR,Put,2.96,0.49688000000000004,33.75,0.3258042436687201
12394,2017-02-17,2017-06-16,35.0,FNSR,Put,3.7,0.45748999999999995,33.75,0.3258042436687201
12395,2017-02-17,2017-06-16,36.0,FNSR,Put,5.08,0.50803,33.75,0.3258042436687201
12396,2017-02-17,2017-09-15,31.0,FNSR,Call,4.8,0.46197,33.75,0.5749486652977412
12397,2017-02-17,2017-09-15,32.0,FNSR,Call,5.0,0.47852,33.75,0.5749486652977412
12398,2017-02-17,2017-09-15,33.0,FNSR,Call,3.25,0.44716999999999996,33.75,0.5749486652977412
12399,2017-02-17,2017-09-15,34.0,FNSR,Call,4.31,0.44083,33.75,0.5749486652977412
12400,2017-02-17,2017-09-15,35.0,FNSR,Call,5.1,0.47798999999999997,33.75,0.5749486652977412
12401,2017-02-17,2017-09-15,36.0,FNSR,Call,4.6,0.50158,33.75,0.5749486652977412
12402,2017-02-17,2017-09-15,37.0,FNSR,Call,4.2,0.44943,33.75,0.5749486652977412
12403,2017-02-17,2017-09-15,31.0,FNSR,Put,2.7,0.51053,33.75,0.5749486652977412
12404,2017-02-17,2017-09-15,32.0,FNSR,Put,3.23,0.5027,33.75,0.5749486652977412
12405,2017-02-17,2017-09-15,33.0,FNSR,Put,6.2,0.45392,33.75,0.5749486652977412
12406,2017-02-17,2017-09-15,34.0,FNSR,Put,6.7,0.51369,33.75,0.5749486652977412
12407,2017-02-17,2017-09-15,35.0,FNSR,Put,6.2,0.48021,33.75,0.5749486652977412
12408,2017-02-17,2018-01-19,32.0,FNSR,Call,7.17,0.46717,33.75,0.919917864476386
12409,2017-02-17,2018-01-19,35.0,FNSR,Call,4.5,0.39093,33.75,0.919917864476386
12410,2017-02-17,2018-01-19,37.0,FNSR,Call,4.4,0.40801,33.75,0.919917864476386
12411,2017-02-17,2018-01-19,32.0,FNSR,Put,5.0,0.50884,33.75,0.919917864476386
12412,2017-02-17,2018-01-19,35.0,FNSR,Put,6.51,0.47876,33.75,0.919917864476386
12413,2017-02-17,2018-01-19,37.0,FNSR,Put,7.0,0.5425399999999999,33.75,0.919917864476386
12414,2017-02-17,2019-01-18,32.0,FNSR,Call,6.8,0.37961999999999996,33.75,1.9164955509924708
12415,2017-02-17,2019-01-18,35.0,FNSR,Call,7.65,0.38109,33.75,1.9164955509924708
12416,2017-02-17,2019-01-18,37.0,FNSR,Call,6.4,0.33841,33.75,1.9164955509924708
12417,2017-02-17,2019-01-18,35.0,FNSR,Put,10.4,0.47596000000000005,33.75,1.9164955509924708
12418,2017-02-17,2019-01-18,37.0,FNSR,Put,8.7,0.54232,33.75,1.9164955509924708
12419,2017-02-17,2017-02-24,11.0,FEYE,Call,0.86,0.36539,11.83,0.019164955509924708
12420,2017-02-17,2017-02-24,11.5,FEYE,Call,0.42,0.3844,11.83,0.019164955509924708
12421,2017-02-17,2017-02-24,12.0,FEYE,Call,0.17,0.34084000000000003,11.83,0.019164955509924708
12422,2017-02-17,2017-02-24,12.5,FEYE,Call,0.06,0.35616,11.83,0.019164955509924708
12423,2017-02-17,2017-02-24,13.0,FEYE,Call,0.03,0.48212,11.83,0.019164955509924708
12424,2017-02-17,2017-02-24,11.0,FEYE,Put,0.04,0.40876999999999997,11.83,0.019164955509924708
12425,2017-02-17,2017-02-24,11.5,FEYE,Put,0.13,0.39075,11.83,0.019164955509924708
12426,2017-02-17,2017-02-24,12.0,FEYE,Put,0.37,0.3829,11.83,0.019164955509924708
12427,2017-02-17,2017-02-24,12.5,FEYE,Put,1.26,0.38647,11.83,0.019164955509924708
12428,2017-02-17,2017-02-24,13.0,FEYE,Put,1.79,1.271,11.83,0.019164955509924708
12429,2017-02-17,2017-03-03,11.0,FEYE,Call,0.89,0.41467,11.83,0.038329911019849415
12430,2017-02-17,2017-03-03,11.5,FEYE,Call,0.54,0.42325,11.83,0.038329911019849415
12431,2017-02-17,2017-03-03,12.0,FEYE,Call,0.3,0.38733,11.83,0.038329911019849415
12432,2017-02-17,2017-03-03,12.5,FEYE,Call,0.14,0.42828,11.83,0.038329911019849415
12433,2017-02-17,2017-03-03,13.0,FEYE,Call,0.06,0.42801000000000006,11.83,0.038329911019849415
12434,2017-02-17,2017-03-10,11.0,FEYE,Call,0.97,0.40318000000000004,11.83,0.057494866529774126
12435,2017-02-17,2017-03-10,11.5,FEYE,Call,0.65,0.38838,11.83,0.057494866529774126
12436,2017-02-17,2017-03-10,12.0,FEYE,Call,0.39,0.40786,11.83,0.057494866529774126
12437,2017-02-17,2017-03-10,12.5,FEYE,Call,0.13,0.43417,11.83,0.057494866529774126
12438,2017-02-17,2017-03-10,13.0,FEYE,Call,0.13,0.43353,11.83,0.057494866529774126
12439,2017-02-17,2017-03-17,11.0,FEYE,Call,1.06,0.39916999999999997,11.83,0.07665982203969883
12440,2017-02-17,2017-03-17,12.0,FEYE,Call,0.45,0.37651999999999997,11.83,0.07665982203969883
12441,2017-02-17,2017-03-17,13.0,FEYE,Call,0.2,0.466,11.83,0.07665982203969883
12442,2017-02-17,2017-03-24,11.0,FEYE,Call,1.1,0.38788,11.83,0.09582477754962354
12443,2017-02-17,2017-03-24,11.5,FEYE,Call,0.52,0.39497,11.83,0.09582477754962354
12444,2017-02-17,2017-03-24,12.0,FEYE,Call,0.41,0.37041999999999997,11.83,0.09582477754962354
12445,2017-02-17,2017-03-24,12.5,FEYE,Call,0.31,0.46148999999999996,11.83,0.09582477754962354
12446,2017-02-17,2017-03-24,13.0,FEYE,Call,0.23,0.38492,11.83,0.09582477754962354
12447,2017-02-17,2017-03-03,11.0,FEYE,Put,0.11,0.43545,11.83,0.038329911019849415
12448,2017-02-17,2017-03-03,11.5,FEYE,Put,0.23,0.42328000000000005,11.83,0.038329911019849415
12449,2017-02-17,2017-03-03,12.0,FEYE,Put,0.48,0.43018,11.83,0.038329911019849415
12450,2017-02-17,2017-03-03,12.5,FEYE,Put,0.87,0.46103,11.83,0.038329911019849415
12451,2017-02-17,2017-03-03,13.0,FEYE,Put,1.4,0.5572699999999999,11.83,0.038329911019849415
12452,2017-02-17,2017-03-10,11.0,FEYE,Put,0.29,0.46934,11.83,0.057494866529774126
12453,2017-02-17,2017-03-10,11.5,FEYE,Put,0.39,0.42941999999999997,11.83,0.057494866529774126
12454,2017-02-17,2017-03-10,12.0,FEYE,Put,0.85,0.4663,11.83,0.057494866529774126
12455,2017-02-17,2017-03-10,12.5,FEYE,Put,0.92,0.46991000000000005,11.83,0.057494866529774126
12456,2017-02-17,2017-03-10,13.0,FEYE,Put,1.3,0.44533,11.83,0.057494866529774126
12457,2017-02-17,2017-03-17,11.0,FEYE,Put,0.24,0.4804,11.83,0.07665982203969883
12458,2017-02-17,2017-03-17,12.0,FEYE,Put,0.65,0.41068000000000005,11.83,0.07665982203969883
12459,2017-02-17,2017-03-17,13.0,FEYE,Put,1.35,0.5000600000000001,11.83,0.07665982203969883
12460,2017-02-17,2017-03-24,11.0,FEYE,Put,0.31,0.49362,11.83,0.09582477754962354
12461,2017-02-17,2017-03-24,11.5,FEYE,Put,0.59,0.41038,11.83,0.09582477754962354
12462,2017-02-17,2017-03-24,12.0,FEYE,Put,0.81,0.45343999999999995,11.83,0.09582477754962354
12463,2017-02-17,2017-03-24,12.5,FEYE,Put,1.23,0.45538999999999996,11.83,0.09582477754962354
12464,2017-02-17,2017-03-24,13.0,FEYE,Put,1.04,0.49249,11.83,0.09582477754962354
12465,2017-02-17,2017-06-16,11.0,FEYE,Call,1.74,0.44422,11.83,0.3258042436687201
12466,2017-02-17,2017-06-16,12.0,FEYE,Call,1.24,0.45188999999999996,11.83,0.3258042436687201
12467,2017-02-17,2017-06-16,13.0,FEYE,Call,0.84,0.50852,11.83,0.3258042436687201
12468,2017-02-17,2017-06-16,11.0,FEYE,Put,0.88,0.5425800000000001,11.83,0.3258042436687201
12469,2017-02-17,2017-06-16,12.0,FEYE,Put,1.36,0.48673,11.83,0.3258042436687201
12470,2017-02-17,2017-06-16,13.0,FEYE,Put,2.01,0.54275,11.83,0.3258042436687201
12471,2017-02-17,2017-09-15,11.0,FEYE,Call,2.19,0.42094,11.83,0.5749486652977412
12472,2017-02-17,2017-09-15,12.0,FEYE,Call,1.7,0.4525,11.83,0.5749486652977412
12473,2017-02-17,2017-09-15,13.0,FEYE,Call,1.3,0.4274,11.83,0.5749486652977412
12474,2017-02-17,2017-09-15,11.0,FEYE,Put,1.41,0.56281,11.83,0.5749486652977412
12475,2017-02-17,2017-09-15,12.0,FEYE,Put,2.17,0.5067,11.83,0.5749486652977412
12476,2017-02-17,2017-09-15,13.0,FEYE,Put,2.56,0.5262100000000001,11.83,0.5749486652977412
12477,2017-02-17,2018-01-19,13.0,FEYE,Call,1.99,0.47968,11.83,0.919917864476386
12478,2017-02-17,2018-01-19,13.0,FEYE,Put,3.03,0.5581,11.83,0.919917864476386
12479,2017-02-17,2019-01-18,12.0,FEYE,Call,3.41,0.46965,11.83,1.9164955509924708
12480,2017-02-17,2019-01-18,12.0,FEYE,Put,3.3,0.58853,11.83,1.9164955509924708
12481,2017-02-17,2017-03-17,30.0,FBNC,Call,1.25,0.16575,30.950001,0.07665982203969883
12482,2017-02-17,2017-06-16,30.0,FBNC,Call,1.3,0.14676,30.950001,0.3258042436687201
12483,2017-02-17,2017-03-17,30.0,FNLC,Call,0.25,1.04298,27.98,0.07665982203969883
12484,2017-02-17,2017-03-17,30.0,BUSE,Put,1.0,0.37577,31.059998999999998,0.07665982203969883
12485,2017-02-17,2017-05-19,30.0,BUSE,Call,1.5,0.09124,31.059998999999998,0.24914442162902123
12486,2017-02-17,2017-05-19,30.0,BUSE,Put,2.6,0.29070999999999997,31.059998999999998,0.24914442162902123
12487,2017-02-17,2017-08-18,30.0,BUSE,Call,1.4,0.08406,31.059998999999998,0.49828884325804246
12488,2017-02-17,2017-03-17,25.0,FBIZ,Call,0.5,0.1923,25.700001,0.07665982203969883
12489,2017-02-17,2017-03-17,45.0,FCFS,Call,1.3,0.29853,43.549999,0.07665982203969883
12490,2017-02-17,2017-03-17,45.0,FCFS,Put,1.95,0.32374,43.549999,0.07665982203969883
12491,2017-02-17,2017-06-16,40.0,FCFS,Call,6.8,0.3335,43.549999,0.3258042436687201
12492,2017-02-17,2017-06-16,45.0,FCFS,Call,2.4,0.31966,43.549999,0.3258042436687201
12493,2017-02-17,2017-06-16,40.0,FCFS,Put,2.0,0.38700999999999997,43.549999,0.3258042436687201
12494,2017-02-17,2017-06-16,45.0,FCFS,Put,1.6,0.36755,43.549999,0.3258042436687201
12495,2017-02-17,2017-04-21,360.0,FCNCA,Call,11.9,0.13771,367.799988,0.17248459958932238
12496,2017-02-17,2017-04-21,380.0,FCNCA,Call,8.1,0.12639,367.799988,0.17248459958932238
12497,2017-02-17,2017-04-21,390.0,FCNCA,Call,8.5,0.15114,367.799988,0.17248459958932238
12498,2017-02-17,2017-04-21,400.0,FCNCA,Call,2.8,0.17406,367.799988,0.17248459958932238
12499,2017-02-17,2017-04-21,340.0,FCNCA,Put,5.68,0.2926,367.799988,0.17248459958932238
12500,2017-02-17,2017-04-21,370.0,FCNCA,Put,26.9,0.3139,367.799988,0.17248459958932238
12501,2017-02-17,2017-04-21,380.0,FCNCA,Put,22.3,0.32038,367.799988,0.17248459958932238
12502,2017-02-17,2017-03-17,25.0,FCBC,Put,0.4,0.33282,27.66,0.07665982203969883
12503,2017-02-17,2017-06-16,30.0,FCBC,Call,0.6,0.25354,27.66,0.3258042436687201
12504,2017-02-17,2017-06-16,25.0,FCBC,Put,0.65,0.35855,27.66,0.3258042436687201
12505,2017-02-17,2017-06-16,30.0,FCBC,Put,1.85,0.36298,27.66,0.3258042436687201
12506,2017-02-17,2017-03-17,22.5,FBNK,Call,1.62,0.28115,24.35,0.07665982203969883
12507,2017-02-17,2017-03-17,22.5,FBNK,Put,0.6,0.27669,24.35,0.07665982203969883
12508,2017-02-17,2017-06-16,25.0,FBNK,Call,0.8,0.26466999999999996,24.35,0.3258042436687201
12509,2017-02-17,2017-06-16,22.5,FBNK,Put,0.9,0.32605,24.35,0.3258042436687201
12510,2017-02-17,2017-09-15,22.5,FBNK,Put,1.4,0.35579,24.35,0.5749486652977412
12511,2017-02-17,2017-05-19,30.0,FFBC,Call,0.5,0.2361,28.4,0.24914442162902123
12512,2017-02-17,2017-05-19,30.0,FFBC,Put,3.3,0.29201,28.4,0.24914442162902123
12513,2017-02-17,2017-08-18,30.0,FFBC,Call,0.7,0.23686,28.4,0.49828884325804246
12514,2017-02-17,2017-03-17,40.0,FFIN,Put,0.25,0.3229,43.75,0.07665982203969883
12515,2017-02-17,2017-04-21,40.0,FFIN,Call,2.1,0.11788,43.75,0.17248459958932238
12516,2017-02-17,2017-04-21,45.0,FFIN,Call,3.0,0.23338000000000003,43.75,0.17248459958932238
12517,2017-02-17,2017-04-21,40.0,FFIN,Put,1.35,0.27971,43.75,0.17248459958932238
12518,2017-02-17,2017-04-21,45.0,FFIN,Put,2.9,0.251,43.75,0.17248459958932238
12519,2017-02-17,2017-07-21,40.0,FFIN,Put,2.55,0.32397,43.75,0.4216290212183436
12520,2017-02-17,2017-03-17,50.0,THFF,Call,4.72,0.21553000000000003,46.950001,0.07665982203969883
12521,2017-02-17,2017-03-17,20.0,FFNW,Call,1.05,0.18674000000000002,20.530001000000002,0.07665982203969883
12522,2017-02-17,2017-03-17,20.0,FFNW,Put,0.75,0.25524,20.530001000000002,0.07665982203969883
12523,2017-02-17,2017-06-16,20.0,FFNW,Call,0.8,0.22385,20.530001000000002,0.3258042436687201
12524,2017-02-17,2017-06-16,22.5,FFNW,Call,0.6,0.22966,20.530001000000002,0.3258042436687201
12525,2017-02-17,2017-06-16,20.0,FFNW,Put,1.3,0.31953000000000004,20.530001000000002,0.3258042436687201
12526,2017-02-17,2017-09-15,20.0,FFNW,Call,1.55,0.19457,20.530001000000002,0.5749486652977412
12527,2017-02-17,2017-09-15,22.5,FFNW,Call,0.75,0.23954,20.530001000000002,0.5749486652977412
12528,2017-02-17,2017-09-15,20.0,FFNW,Put,1.5,0.34641,20.530001000000002,0.5749486652977412
12529,2017-02-17,2017-03-17,30.0,FHB,Call,2.45,0.07554,32.02,0.07665982203969883
12530,2017-02-17,2017-03-17,35.0,FHB,Call,0.1,0.21875,32.02,0.07665982203969883
12531,2017-02-17,2017-03-17,30.0,FHB,Put,0.95,0.35033000000000003,32.02,0.07665982203969883
12532,2017-02-17,2017-06-16,30.0,FHB,Call,3.0,0.07939,32.02,0.3258042436687201
12533,2017-02-17,2017-06-16,35.0,FHB,Call,0.6,0.16525,32.02,0.3258042436687201
12534,2017-02-17,2017-06-16,30.0,FHB,Put,1.0,0.24409,32.02,0.3258042436687201
12535,2017-02-17,2017-09-15,35.0,FHB,Call,0.65,0.15267,32.02,0.5749486652977412
12536,2017-02-17,2017-09-15,30.0,FHB,Put,1.4,0.30280999999999997,32.02,0.5749486652977412
12537,2017-02-17,2017-03-17,40.0,FIBK,Call,1.35,0.17605,42.5,0.07665982203969883
12538,2017-02-17,2017-03-17,40.0,FIBK,Put,1.15,0.21871999999999997,42.5,0.07665982203969883
12539,2017-02-17,2017-06-16,45.0,FIBK,Call,0.7,0.17770999999999998,42.5,0.3258042436687201
12540,2017-02-17,2017-06-16,40.0,FIBK,Put,1.5,0.28067,42.5,0.3258042436687201
12541,2017-02-17,2017-09-15,45.0,FIBK,Call,1.65,0.27894,42.5,0.5749486652977412
12542,2017-02-17,2017-03-17,40.0,FRME,Call,2.0,0.19282,41.09,0.07665982203969883
12543,2017-02-17,2017-06-16,40.0,FRME,Call,2.55,0.19439,41.09,0.3258042436687201
12544,2017-02-17,2017-09-15,45.0,FRME,Call,1.35,0.19011,41.09,0.5749486652977412
12545,2017-02-17,2017-05-19,22.5,FMBI,Call,2.4,0.13885999999999998,24.639999,0.24914442162902123
12546,2017-02-17,2017-05-19,25.0,FMBI,Call,1.0,0.17761,24.639999,0.24914442162902123
12547,2017-02-17,2017-05-19,22.5,FMBI,Put,1.0,0.28392,24.639999,0.24914442162902123
12548,2017-02-17,2017-08-18,22.5,FMBI,Call,3.0,0.1222,24.639999,0.49828884325804246
12549,2017-02-17,2017-03-17,5.0,FNBC,Call,0.6,0.75147,4.75,0.07665982203969883
12550,2017-02-17,2017-03-17,5.0,FNBC,Put,0.5,1.1209,4.75,0.07665982203969883
12551,2017-02-17,2017-06-16,5.0,FNBC,Call,0.9,0.8234600000000001,4.75,0.3258042436687201
12552,2017-02-17,2017-06-16,5.0,FNBC,Put,1.65,1.07081,4.75,0.3258042436687201
12553,2017-02-17,2017-09-15,5.0,FNBC,Call,0.86,0.73068,4.75,0.5749486652977412
12554,2017-02-17,2017-09-15,5.0,FNBC,Put,1.3,1.0669,4.75,0.5749486652977412
12555,2017-02-17,2017-02-24,31.5,FSLR,Call,2.19,0.7933,34.84,0.019164955509924708
12556,2017-02-17,2017-02-24,32.0,FSLR,Call,2.9,0.8474700000000001,34.84,0.019164955509924708
12557,2017-02-17,2017-02-24,32.5,FSLR,Call,2.7,0.83109,34.84,0.019164955509924708
12558,2017-02-17,2017-02-24,33.0,FSLR,Call,2.25,0.88479,34.84,0.019164955509924708
12559,2017-02-17,2017-02-24,33.5,FSLR,Call,2.04,0.79361,34.84,0.019164955509924708
12560,2017-02-17,2017-02-24,34.0,FSLR,Call,1.72,0.7197399999999999,34.84,0.019164955509924708
12561,2017-02-17,2017-02-24,34.5,FSLR,Call,1.53,0.7973399999999999,34.84,0.019164955509924708
12562,2017-02-17,2017-02-24,35.0,FSLR,Call,1.28,0.74593,34.84,0.019164955509924708
12563,2017-02-17,2017-02-24,35.5,FSLR,Call,1.05,0.79918,34.84,0.019164955509924708
12564,2017-02-17,2017-02-24,36.0,FSLR,Call,0.91,0.8196899999999999,34.84,0.019164955509924708
12565,2017-02-17,2017-02-24,36.5,FSLR,Call,0.73,0.8341200000000001,34.84,0.019164955509924708
12566,2017-02-17,2017-02-24,37.0,FSLR,Call,0.59,0.7994399999999999,34.84,0.019164955509924708
12567,2017-02-17,2017-02-24,37.5,FSLR,Call,0.45,0.7227600000000001,34.84,0.019164955509924708
12568,2017-02-17,2017-02-24,38.0,FSLR,Call,0.36,0.7719199999999999,34.84,0.019164955509924708
12569,2017-02-17,2017-02-24,31.5,FSLR,Put,0.28,0.70899,34.84,0.019164955509924708
12570,2017-02-17,2017-02-24,32.0,FSLR,Put,0.42,0.66784,34.84,0.019164955509924708
12571,2017-02-17,2017-02-24,32.5,FSLR,Put,0.55,0.70981,34.84,0.019164955509924708
12572,2017-02-17,2017-02-24,33.0,FSLR,Put,0.61,0.7148899999999999,34.84,0.019164955509924708
12573,2017-02-17,2017-02-24,33.5,FSLR,Put,0.8,0.72331,34.84,0.019164955509924708
12574,2017-02-17,2017-02-24,34.0,FSLR,Put,1.11,0.65163,34.84,0.019164955509924708
12575,2017-02-17,2017-02-24,34.5,FSLR,Put,1.2,0.63886,34.84,0.019164955509924708
12576,2017-02-17,2017-02-24,35.0,FSLR,Put,1.46,0.64685,34.84,0.019164955509924708
12577,2017-02-17,2017-02-24,35.5,FSLR,Put,1.75,0.6996899999999999,34.84,0.019164955509924708
12578,2017-02-17,2017-02-24,36.0,FSLR,Put,2.95,0.69893,34.84,0.019164955509924708
12579,2017-02-17,2017-02-24,36.5,FSLR,Put,3.3,0.80282,34.84,0.019164955509924708
12580,2017-02-17,2017-02-24,37.0,FSLR,Put,4.13,1.0103799999999998,34.84,0.019164955509924708
12581,2017-02-17,2017-02-24,37.5,FSLR,Put,3.36,0.73038,34.84,0.019164955509924708
12582,2017-02-17,2017-03-03,31.5,FSLR,Call,2.99,0.62329,34.84,0.038329911019849415
12583,2017-02-17,2017-03-03,32.0,FSLR,Call,2.84,0.6294,34.84,0.038329911019849415
12584,2017-02-17,2017-03-03,32.5,FSLR,Call,2.69,0.6392100000000001,34.84,0.038329911019849415
12585,2017-02-17,2017-03-03,33.0,FSLR,Call,2.53,0.6662100000000001,34.84,0.038329911019849415
12586,2017-02-17,2017-03-03,33.5,FSLR,Call,2.23,0.61784,34.84,0.038329911019849415
12587,2017-02-17,2017-03-03,34.0,FSLR,Call,1.97,0.58238,34.84,0.038329911019849415
12588,2017-02-17,2017-03-03,34.5,FSLR,Call,1.75,0.57568,34.84,0.038329911019849415
12589,2017-02-17,2017-03-03,35.0,FSLR,Call,1.46,0.58905,34.84,0.038329911019849415
12590,2017-02-17,2017-03-03,35.5,FSLR,Call,1.29,0.63802,34.84,0.038329911019849415
12591,2017-02-17,2017-03-03,36.0,FSLR,Call,1.16,0.59102,34.84,0.038329911019849415
12592,2017-02-17,2017-03-03,36.5,FSLR,Call,0.9,0.59387,34.84,0.038329911019849415
12593,2017-02-17,2017-03-03,37.0,FSLR,Call,0.74,0.65512,34.84,0.038329911019849415
12594,2017-02-17,2017-03-03,37.5,FSLR,Call,0.46,0.6300899999999999,34.84,0.038329911019849415
12595,2017-02-17,2017-03-03,38.0,FSLR,Call,0.52,0.61912,34.84,0.038329911019849415
12596,2017-02-17,2017-03-10,31.5,FSLR,Call,2.85,0.51785,34.84,0.057494866529774126
12597,2017-02-17,2017-03-10,32.0,FSLR,Call,2.24,0.53551,34.84,0.057494866529774126
12598,2017-02-17,2017-03-10,32.5,FSLR,Call,2.58,0.61323,34.84,0.057494866529774126
12599,2017-02-17,2017-03-10,33.0,FSLR,Call,2.18,0.619,34.84,0.057494866529774126
12600,2017-02-17,2017-03-10,33.5,FSLR,Call,2.39,0.58024,34.84,0.057494866529774126
12601,2017-02-17,2017-03-10,34.0,FSLR,Call,1.92,0.50061,34.84,0.057494866529774126
12602,2017-02-17,2017-03-10,34.5,FSLR,Call,1.85,0.54366,34.84,0.057494866529774126
