ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV
"Jan 13, 2017",820.0,AMZN,Call,4.90,0.10,4.40,4.65,1,61,0.20436,0.00522,0.14884,-0.26762,0.68043,0.21357
"Jan 13, 2017",830.0,AMZN,Call,3.60,,3.10,3.35,0,7,0.15094,0.00437,0.11044,-0.21517,0.69358,0.1987
"Jan 13, 2017",840.0,AMZN,Call,2.65,-0.05,2.19,2.43,13,14,0.09925,0.00349,0.07318,-0.15873,0.30404,0.24997
"Jan 20, 2017",695.0,AMZN,Call,70.37,,75.10,78.05,0,86,0.97324,0.00143,0.78638,-0.13301,0.23276,0.18351
"Jan 20, 2017",700.0,AMZN,Call,71.90,-3.16,72.00,72.90,19,2080,0.92726,0.00268,0.74969,-0.19912,0.56573,0.19783
"Jan 20, 2017",705.0,AMZN,Call,71.97,9.93,66.85,68.75,1,148,0.89901,0.0032,0.72904,-0.22322,0.59633,0.19105
"Jan 20, 2017",710.0,AMZN,Call,66.10,2.10,63.25,64.45,12,532,0.87658,0.00366,0.71389,-0.24065,0.60295,0.19974
"Jan 20, 2017",715.0,AMZN,Call,63.50,2.75,58.50,60.15,3,204,0.91843,0.00358,0.75972,-0.185,0.58198,0.22682
"Jan 20, 2017",720.0,AMZN,Call,54.77,-3.48,54.95,56.20,6,2168,0.83379,0.00456,0.68557,-0.2726,0.61541,0.22372
"Jan 20, 2017",725.0,AMZN,Call,46.15,,50.25,51.95,0,379,0.81322,0.00503,0.67225,-0.28683,0.62133,0.2095
"Jan 20, 2017",730.0,AMZN,Call,47.00,-3.27,46.65,48.00,2,882,0.83055,0.00577,0.69591,-0.2401,0.61135,0.18162
"Jan 20, 2017",735.0,AMZN,Call,43.00,-3.00,43.50,44.65,1,415,0.74324,0.0055,0.61638,-0.34288,0.95884,0.2279
"Jan 20, 2017",740.0,AMZN,Call,39.37,-3.58,39.45,41.10,26,1036,0.73782,0.00635,0.61889,-0.31063,0.95812,0.19735
"Jan 20, 2017",745.0,AMZN,Call,36.00,-3.10,36.00,37.25,28,511,0.70263,0.00668,0.59116,-0.31779,0.96857,0.22938
"Jan 20, 2017",750.0,AMZN,Call,33.40,-2.60,33.25,33.70,334,3151,0.66674,0.00699,0.56269,-0.32605,0.97931,0.2063
"Jan 20, 2017",755.0,AMZN,Call,29.75,-2.65,29.75,31.00,27,349,0.62888,0.00716,0.53192,-0.34022,0.9908,0.20154
"Jan 20, 2017",760.0,AMZN,Call,27.40,-1.70,26.85,27.80,138,1122,0.59839,0.00794,0.51006,-0.32947,0.99948,0.19436
"Jan 20, 2017",765.0,AMZN,Call,24.58,-2.12,24.25,24.80,74,837,0.56002,0.00801,0.47852,-0.34684,1.01117,0.19087
"Jan 20, 2017",770.0,AMZN,Call,22.30,-1.65,21.75,22.60,255,1532,0.52317,0.00832,0.4492,-0.33391,1.0223,0.19409
"Jan 20, 2017",775.0,AMZN,Call,19.50,-1.75,19.40,20.10,126,1294,0.48545,0.008,0.41702,-0.32946,1.03359,0.19494
"Jan 20, 2017",780.0,AMZN,Call,17.66,-1.49,17.20,17.75,466,2461,0.44253,0.00829,0.38228,-0.30228,1.0473,0.18948
"Jan 20, 2017",785.0,AMZN,Call,15.64,-1.46,15.20,15.80,51,1423,0.42226,0.00693,0.36165,-0.34299,1.05129,0.20979
"Jan 20, 2017",790.0,AMZN,Call,13.72,-1.08,13.35,14.00,84,1108,0.38143,0.00709,0.32853,-0.31831,1.06385,0.24419
"Jan 20, 2017",795.0,AMZN,Call,11.65,-1.40,11.70,12.25,26,945,0.36611,0.00627,0.3136,-0.34651,1.0667,0.24406
"Jan 20, 2017",800.0,AMZN,Call,10.40,-1.27,10.25,10.75,417,5041,0.32763,0.00633,0.28225,-0.3255,1.0782,0.21753
"Jan 20, 2017",805.0,AMZN,Call,9.00,-1.25,8.90,9.35,155,335,0.299,0.00611,0.25819,-0.32206,1.08613,0.1974
"Jan 20, 2017",810.0,AMZN,Call,7.95,-0.85,7.70,8.20,66,1587,0.26856,0.00592,0.23273,-0.29313,0.7324,0.20236
"Jan 20, 2017",815.0,AMZN,Call,7.00,-0.80,6.70,7.15,13,625,0.19483,0.00586,0.17123,-0.19218,0.76009,0.2205
"Jan 20, 2017",820.0,AMZN,Call,5.93,-0.87,5.75,6.25,131,2668,0.2157,0.00523,0.18765,-0.24283,0.74831,0.19702
"Jan 20, 2017",825.0,AMZN,Call,5.30,-0.44,4.95,5.25,123,825,0.19795,0.00484,0.17219,-0.23307,0.75299,0.20241
"Jan 20, 2017",830.0,AMZN,Call,4.50,-0.48,4.25,4.55,90,1794,0.12323,0.00428,0.10885,-0.14886,0.7805,0.19612
"Jan 20, 2017",835.0,AMZN,Call,3.94,-0.31,3.65,3.95,9,321,0.1283,0.004,0.11275,-0.16527,0.77542,0.20524
"Jan 20, 2017",840.0,AMZN,Call,3.31,-0.32,3.10,3.40,205,1257,0.10884,0.00361,0.0959,-0.15202,0.75681,0.24325
"Jan 27, 2017",730.0,AMZN,Call,54.08,,51.00,54.80,1,,0.724,0.00435,0.68264,-0.37786,1.03748,0.27914
"Jan 27, 2017",732.5,AMZN,Call,52.31,,49.30,53.10,1,,0.71243,0.00443,0.67283,-0.38058,1.04121,0.2494
"Jan 27, 2017",752.5,AMZN,Call,42.25,,36.50,38.75,1,,0.63686,0.00625,0.6206,-0.33171,1.06435,0.21872
"Jan 27, 2017",765.0,AMZN,Call,31.60,,29.60,31.60,101,,0.55997,0.00684,0.55127,-0.34915,1.09042,0.24997
"Jan 27, 2017",770.0,AMZN,Call,30.33,,27.10,29.25,8,,0.52941,0.00601,0.51751,-0.38862,1.10054,0.21872
"Jan 27, 2017",772.5,AMZN,Call,30.20,,25.90,27.60,1,,0.51292,0.0068,0.50667,-0.34281,1.10636,0.24997
"Jan 27, 2017",780.0,AMZN,Call,25.63,,22.45,25.65,5,,0.46553,0.00663,0.461,-0.33047,1.12239,0.24997
"Jan 27, 2017",790.0,AMZN,Call,21.20,,18.45,20.40,3,,0.40235,0.00639,0.40011,-0.31402,1.14378,0.26712
"Jan 27, 2017",800.0,AMZN,Call,19.09,,14.85,16.85,4,,0.38211,0.00498,0.37429,-0.37992,1.14809,0.27743
"Jan 06, 2017",700.0,AMZN,Put,2.52,0.13,2.07,2.53,10,223,-0.07302,0.00275,-0.04328,-0.14252,0.2983,0.28123
"Jan 06, 2017",710.0,AMZN,Put,3.26,-0.90,3.05,3.40,49,80,-0.0894,0.00348,-0.04825,-0.14723,0.49939,0.2575
"Jan 06, 2017",717.5,AMZN,Put,4.05,-1.20,3.70,4.25,7,29,-0.15876,0.00449,-0.09209,-0.2449,0.51403,0.2575
"Jan 06, 2017",720.0,AMZN,Put,4.50,-1.11,4.20,4.60,31,138,-0.17022,0.00472,-0.0993,-0.25743,0.51619,0.22625
"Jan 06, 2017",722.5,AMZN,Put,4.70,-1.40,4.30,4.95,4,19,-0.18167,0.00496,-0.1065,-0.26995,0.51836,0.22625
"Jan 06, 2017",725.0,AMZN,Put,5.00,-0.95,4.70,5.35,5,24,-0.16699,0.0053,-0.09674,-0.22104,0.51449,0.22922
"Jan 06, 2017",727.5,AMZN,Put,5.40,-1.70,5.10,5.75,4,33,-0.16882,0.00564,-0.09769,-0.21041,0.51423,0.2575
"Jan 06, 2017",730.0,AMZN,Put,6.22,0.33,5.75,6.25,41,57,-0.21662,0.00569,-0.12234,-0.30902,0.54039,0.22625
"Jan 06, 2017",732.5,AMZN,Put,6.20,-2.10,6.25,6.70,4,7,-0.20591,0.00623,-0.11722,-0.2585,0.52886,0.2575
