ExpDate,StrikePrice,Ticker,Type,Last,Chg,Bid,Ask,Vol,Open Int,Delta,Gamma,Rho,Theta,Vega,IV,currentDate,YTM
16-Jun-17,120,ABMD,Put,19.7,,10.3,11.9,0,1,-0.48927,0.01615,-0.16595,-0.04346,0.26115,0.3771,2/17/17,119
16-Jun-17,125,ABMD,Put,17.26,,13.2,15.2,0,7,-0.55791,0.01548,-0.19318,-0.04181,0.26796,0.41353,2/17/17,119
15-Sep-17,105,ABMD,Call,14.8,,18.5,20,0,31,0.74577,0.0115,0.38786,-0.03518,0.30191,0.27943,2/17/17,210
15-Sep-17,110,ABMD,Call,11.9,,15.7,16.9,0,103,0.68268,0.01329,0.36546,-0.0364,0.31523,0.30283,2/17/17,210
15-Sep-17,115,ABMD,Call,9.9,,12.8,14.1,0,63,0.61594,0.01572,0.34244,-0.0368,0.32928,0.30787,2/17/17,210
15-Sep-17,120,ABMD,Call,9,,10.3,11.7,0,15,0.5453,0.01519,0.30479,-0.03789,0.3441,0.26205,2/17/17,210
15-Sep-17,125,ABMD,Call,8.9,,8.2,9.6,0,10,0.48647,0.01371,0.27001,-0.03916,0.35649,0.32661,2/17/17,210
15-Sep-17,110,ABMD,Put,12.07,,8.7,10.5,0,0,-0.34584,0.01021,-0.24203,-0.03248,0.32011,0.42486,2/17/17,210
15-Sep-17,125,ABMD,Put,24.8,,16.3,18.4,0,1,-0.50962,0.01202,-0.31204,-0.03005,0.35256,0.44606,2/17/17,210
17-Mar-17,2.5,AXAS,Call,0.1,0.04,0.05,0.1,30,2360,0.34455,1,0.00055,-0.00282,0.00261,0.5625,2/17/17,28
17-Mar-17,2.5,AXAS,Put,0.23,0.03,0.2,0.55,2000,206,-0.58438,0.76615,-0.00102,-0.0039,0.00258,0.75631,2/17/17,28
17-Feb-17,10,FLWS,Call,0.4,,,0.05,0,56,0.18472,1,0,-5.86913,0,1.09288,2/17/17,0
17-Feb-17,10,FLWS,Put,0.45,,,0.4,0,55,-0.81738,1,0,-5.7692,0,0.77649,2/17/17,0
17-Mar-17,10,FLWS,Call,0.45,,0.25,0.45,0,68,0.53459,0.55802,0.00386,-0.00731,0.01073,0.31687,2/17/17,28
17-Mar-17,10,FLWS,Put,0.4,,0.25,0.5,0,27,-0.47255,0.48698,-0.00292,-0.00695,0.01074,0.33803,2/17/17,28
16-Jun-17,10,FLWS,Call,0.8,-0.05,0.7,1,2,16,0.57054,0.24737,0.01625,-0.00415,0.02185,0.34132,2/17/17,119
15-Sep-17,10,FLWS,Call,1.05,,1,1.4,0,37,0.59321,0.1761,0.02818,-0.00339,0.02866,0.34122,2/17/17,210
17-Feb-17,10,FLWS,Call,0.4,,,0.05,0,56,0.18472,1,0,-5.86913,0,1.09288,2/17/17,0
17-Feb-17,10,FLWS,Put,0.45,,,0.4,0,55,-0.81738,1,0,-5.7692,0,0.77649,2/17/17,0
17-Mar-17,10,FLWS,Call,0.45,,0.25,0.45,0,68,0.53459,0.55803,0.00386,-0.00731,0.01073,0.31687,2/17/17,28
17-Mar-17,10,FLWS,Put,0.4,,0.25,0.5,0,27,-0.47233,0.4732,-0.00292,-0.00717,0.01074,0.33803,2/17/17,28
16-Jun-17,10,FLWS,Call,0.8,-0.05,0.7,1,2,16,0.57048,0.24218,0.0162,-0.00422,0.02185,0.34132,2/17/17,119
15-Sep-17,10,FLWS,Call,1.05,,1,1.4,0,37,0.59321,0.17164,0.02804,-0.00345,0.02866,0.34122,2/17/17,210
,,,,,,,,,,,,,,,,,
17-Feb-17,7,VNET,Call,0.32,,0.1,0.65,0,12,1,0,0,-0.00107,0,0.01001,2/17/17,0
17-Feb-17,7.5,VNET,Call,0.15,,,0.3,0,43,0,0,0,0,0,1.54956,2/17/17,0
17-Feb-17,8,VNET,Call,0.1,,,0.45,0,28,0,0,0,0,0,1.95203,2/17/17,0
24-Feb-17,7,VNET,Call,0.4,,0.05,0.65,0,9,0.83614,0.58097,0.0011,-0.00947,0.00254,0.56275,2/17/17,7
24-Feb-17,7.5,VNET,Call,0.15,-0.05,0.05,0.2,2,19,0.41788,0.98373,0.00057,-0.01332,0.00403,0.56186,2/17/17,7
24-Feb-17,8,VNET,Call,0.1,,,0.5,0,18,0.3639,0.2921,0.00046,-0.04042,0,1.13121,2/17/17,7
17-Feb-17,7,VNET,Put,0.15,,,0.1,0,71,0,0,0,0,0,1.78844,2/17/17,0
24-Feb-17,7,VNET,Put,0.25,,,0.45,0,11,-0.30077,0.39884,-0.00039,-0.02509,0.00385,0.90018,2/17/17,7
24-Feb-17,7.5,VNET,Put,0.2,,0.15,0.35,0,2,-0.57292,0.88787,-0.00068,-0.01399,0.00402,0.51293,2/17/17,7
3-Mar-17,7.5,VNET,Call,0.3,,0.1,0.3,0,23,0.45808,0.68181,0.00122,-0.01028,0.00569,0.43942,2/17/17,14
10-Mar-17,7,VNET,Call,0.55,,0.5,0.8,0,10,0.68021,0.33901,0.00251,-0.01104,0.00663,0.97466,2/17/17,21
10-Mar-17,7.5,VNET,Call,0.3,,0.2,0.5,0,20,0.48374,0.50006,0.00189,-0.00965,0.00695,1.81234,2/17/17,21
10-Mar-17,8,VNET,Call,0.15,,0.05,0.5,0,21,0.36871,0.29194,0.00139,-0.01384,0.00719,0.79734,2/17/17,21
17-Mar-17,7,VNET,Call,0.75,,0.55,0.7,0,45,0.69076,0.35734,0.00342,-0.00789,0.00762,0.53614,2/17/17,28
17-Mar-17,8,VNET,Call,0.23,-0.02,0.1,0.25,50,496,0.29863,0.3799,0.00156,-0.00738,0.00839,0.56312,2/17/17,28
24-Mar-17,7.5,VNET,Call,0.35,,0.3,0.6,0,9,0.50841,0.36049,0.00319,-0.00827,0.00894,0.63368,2/17/17,35
10-Mar-17,7,VNET,Put,0.25,,0.1,0.3,0,10,-0.30748,0.37426,-0.00122,-0.00884,0.00663,0.52854,2/17/17,21
10-Mar-17,7.5,VNET,Put,0.5,,0.35,0.55,0,20,-0.51255,0.44767,-0.00187,-0.00983,0.00695,1.53856,2/17/17,21
17-Mar-17,7,VNET,Put,0.2,,0.15,0.3,0,74,-0.31825,0.34448,-0.00171,-0.00733,0.00763,0.5212,2/17/17,28
17-Mar-17,8,VNET,Put,0.95,,0.7,0.9,0,32,-0.68036,0.35432,-0.0034,-0.00729,0.0083,0.49908,2/17/17,28
24-Mar-17,7,VNET,Put,0.3,,0.2,0.55,0,30,-0.34584,0.26507,-0.00246,-0.00815,0.00854,0.54952,2/17/17,35
16-Jun-17,7,VNET,Call,1,,0.9,1.1,0,70,0.6572,0.20511,0.01259,-0.00384,0.01546,0.48476,2/17/17,119
16-Jun-17,8,VNET,Call,0.55,,0.4,0.65,4,42,0.4495,0.22108,0.00907,-0.00386,0.01712,0.45792,2/17/17,119
16-Jun-17,7,VNET,Put,0.7,,0.5,0.7,0,58,-0.35351,0.18986,-0.00874,-0.00326,0.01551,0.4638,2/17/17,119
16-Jun-17,8,VNET,Put,3.36,,1.05,1.25,0,1,-0.54085,0.20064,-0.01232,-0.00335,0.01694,0.53378,2/17/17,119
15-Sep-17,8,VNET,Call,0.9,,0.65,1.1,0,20,0.51167,0.16102,0.0168,-0.00319,0.02235,0.43575,2/17/17,210
19-Jan-18,8,VNET,Call,1.15,,0.95,1.15,0,342,0.53446,0.15519,0.02768,-0.00223,0.02813,0.47299,2/17/17,336
19-Jan-18,8,VNET,Put,1.85,,1.1,2.1,0,521,-0.45677,0.12767,-0.03094,-0.00174,0.02773,0.47786,2/17/17,336
18-Jan-19,7,VNET,Call,2,,1.7,2.65,0,10,0.70598,0.0852,0.05956,-0.00171,0.03431,0.505,2/17/17,700
18-Jan-19,7,VNET,Put,1.8,,1.1,2.3,0,42,-0.30611,0.07118,-0.05025,-0.00121,0.0344,0.48211,2/17/17,700
17-Feb-17,35,TWOU,Call,0.55,0.19,0.75,1.3,1,214,1,0,0,-0.00536,0,0.21965,2/17/17,0
17-Feb-17,35,TWOU,Put,0.17,,,0.25,0,149,0,0,0,0,0,0.67026,2/17/17,0
17-Mar-17,35,TWOU,Call,2.1,,2.3,2.55,0,406,0.50396,0.07417,0.01173,-0.04932,0.03726,0.48386,2/17/17,28
17-Mar-17,35,TWOU,Put,1.5,-0.2,1.3,1.55,50,46,-0.53523,0.12403,-0.01167,-0.02498,0.03746,0.59204,2/17/17,28
21-Apr-17,35,TWOU,Call,2.7,-0.3,2.8,3.2,200,1178,0.53128,0.05488,0.02658,-0.03072,0.05561,0.39441,2/17/17,63
21-Apr-17,35,TWOU,Put,3.6,,1.8,2.1,0,450,-0.50745,0.09529,-0.02526,-0.01416,0.05613,0.52848,2/17/17,63
21-Jul-17,35,TWOU,Call,4.1,,4.1,4.5,0,26,0.56902,0.03796,0.06428,-0.01889,0.08575,0.30488,2/17/17,154
21-Jul-17,35,TWOU,Put,3.4,,2.95,3.4,0,264,-0.46452,0.0576,-0.05633,-0.00927,0.08644,0.41765,2/17/17,154
21-Apr-17,35,JOBS,Call,2.8,,2.3,2.8,0,72,0.33526,0.06046,0.01596,-0.02253,0.05419,0.48566,2/17/17,63
21-Jul-17,35,JOBS,Call,3.3,,2.7,3.9,0,50,0.40353,0.05101,0.04504,-0.01275,0.08491,0.34105,2/17/17,154
17-Feb-17,12.5,CAFD,Call,1.25,,0.65,1.15,0,2,1,0,0,-0.00191,0,0.13827,2/17/17,0
17-Mar-17,12.5,CAFD,Call,1.1,,0.9,1.15,0,93,0.8384,0.24921,0.00782,-0.00654,0.00884,0.272,2/17/17,28
17-Mar-17,12.5,CAFD,Put,0.15,,,0.15,0,655,-0.16449,0.25182,-0.00162,-0.00475,0.00885,0.27396,2/17/17,28
16-Jun-17,12.5,CAFD,Call,1.33,0.18,1.15,1.5,10,3169,0.75046,0.17646,0.0283,-0.00417,0.02671,0.24458,2/17/17,119
16-Jun-17,12.5,CAFD,Put,0.6,,0.45,0.7,0,353,-0.31879,0.12694,-0.01379,-0.00433,0.02767,0.38521,2/17/17,119
15-Sep-17,12.5,CAFD,Call,1.6,0.07,1.4,1.75,1,112,0.72724,0.13717,0.04636,-0.00346,0.03504,0.24548,2/17/17,210
15-Sep-17,12.5,CAFD,Put,0.95,,0.8,1.2,0,321,-0.32783,0.09919,-0.0255,-0.00311,0.03637,0.38249,2/17/17,210
17-Feb-17,15,EGHT,Call,0.05,,,0.2,17,768,0.39444,1,0,-5.7324,0,1.97656,2/17/17,0
17-Feb-17,15,EGHT,Put,0.45,-0.05,,0.25,1,99,-0.60956,1,0,-5.507,0,1.90625,2/17/17,0
17-Mar-17,15,EGHT,Call,0.5,,0.45,0.65,0,185,0.31838,0.22844,0.00319,-0.0127,0.01586,0.41931,2/17/17,28
17-Mar-17,15,EGHT,Put,0.75,,0.5,0.7,0,200,-0.79106,0.30305,-0.00575,-0.00494,0.01066,0.27765,2/17/17,28
19-May-17,15,EGHT,Call,0.88,-0.22,1,1.3,10,580,0.46494,0.11982,0.01366,-0.00924,0.02816,0.46332,2/17/17,91
19-May-17,15,EGHT,Put,1.35,0.05,1,1.3,1,39,-0.61736,0.19023,-0.01704,-0.00414,0.02821,0.31626,2/17/17,91
18-Aug-17,15,EGHT,Call,1.65,,1.5,1.85,0,16,0.52266,0.08645,0.02835,-0.00682,0.03924,0.42632,2/17/17,182
18-Aug-17,15,EGHT,Put,1.78,,1.5,1.75,0,19,-0.54389,0.13479,-0.03208,-0.00299,0.03969,0.33027,2/17/17,182
17-Mar-17,17.5,AVHI,Call,0.4,-0.76,,0.9,3,36,0.40305,0.16947,0.00467,-0.01915,0.01848,0.54191,2/17/17,28
17-Mar-17,17.5,AVHI,Put,1.65,,0.5,1.7,0,6,-0.66195,0.23135,-0.00715,-0.01113,0.01853,0.3661,2/17/17,28
16-Jun-17,17.5,AVHI,Call,1.4,,,1.7,0,21,0.45802,0.14429,0.02205,-0.00634,0.03835,0.29612,2/17/17,119
16-Jun-17,17.5,AVHI,Put,1.75,,0.65,2.45,0,10,-0.54789,0.13761,-0.02531,-0.00462,0.03807,0.32965,2/17/17,119
15-Sep-17,17.5,AVHI,Call,1.75,,,2.4,0,38,0.49945,0.1238,0.04136,-0.00466,0.05065,0.26236,2/17/17,210
15-Sep-17,17.5,AVHI,Put,1.7,,0.65,3.1,0,12,-0.51807,0.12001,-0.04077,-0.0029,0.04998,0.29899,2/17/17,210
17-Mar-17,35,SHLM,Call,0.6,,0.25,1.2,1,0,0.36334,0.13332,0.00888,-0.02373,0.03756,0.875,2/17/17,28
21-Apr-17,35,SHLM,Call,1.5,,1.8,2.05,0,171,0.46471,0.07382,0.02396,-0.02199,0.05565,0.5912,2/17/17,63
21-Jul-17,35,SHLM,Call,4.28,,2.7,3.4,0,32,0.51619,0.05487,0.06195,-0.01344,0.08627,0.49661,2/17/17,154
17-Mar-17,35,AAON,Call,1.19,,0.65,1.4,0,3,0.4381,0.13864,0.01083,-0.02549,0.03756,0.30831,2/17/17,28
21-Apr-17,35,AAON,Call,1.1,,1.1,1.55,0,32,0.48147,0.10337,0.02614,-0.01677,0.05621,0.28104,2/17/17,63
17-Feb-17,50,ABAX,Call,2.2,,,0.6,0,11,0.08484,0.59249,0,-8.74725,0,1.07671,2/17/17,0
17-Feb-17,45,ABAX,Put,0.75,,,0.95,0,23,0,0,0,0,0,1.91481,2/17/17,0
17-Feb-17,50,ABAX,Put,0.2,-1.1,0.05,1.95,7,306,-0.94854,0.46774,0,-4.5779,0,0.22625,2/17/17,0
17-Mar-17,50,ABAX,Call,1.3,-1,0.95,1.7,16,114,0.73173,0.1689,0.02751,-0.01913,0.05163,0.28472,2/17/17,28
17-Mar-17,45,ABAX,Put,2.15,,0.2,0.7,0,10,-0.13079,0.035,-0.00495,-0.02525,0.03316,0.97543,2/17/17,28
17-Mar-17,50,ABAX,Put,2.2,,1.6,2.4,0,72,-0.40183,0.06782,-0.01494,-0.0444,0.05388,0.27923,2/17/17,28
19-May-17,45,ABAX,Put,2,,1.75,2.4,0,10,-0.24529,0.02701,-0.03026,-0.02241,0.08934,0.52206,2/17/17,91
19-May-17,50,ABAX,Put,3.8,,3.7,4.6,0,110,-0.407,0.03478,-0.05057,-0.02684,0.0964,0.28489,2/17/17,91
18-Aug-17,45,ABAX,Put,3.4,,2.9,4.1,0,43,-0.28003,0.01948,-0.07623,-0.01642,0.12472,0.49554,2/17/17,182
17-Feb-17,105,ABMD,Call,4.32,,9.2,12.4,0,4,1,0,0,-0.01608,0,0.03235,2/17/17,0
17-Feb-17,110,ABMD,Call,6,1.7,5.4,7.2,16,125,1,0,0,-0.01684,0,0.08281,2/17/17,0
17-Feb-17,115,ABMD,Call,1.4,1.32,1.1,2.25,53,169,1,0,0,-0.01761,0,0.01005,2/17/17,0
17-Mar-17,105,ABMD,Call,10.8,1.1,10.8,12.9,1,18,0.9999,7.00E-05,0.08007,-0.01604,0.00069,0.1325,2/17/17,28
17-Mar-17,110,ABMD,Call,8.2,4.87,7.5,8.5,108,216,0.95464,0.01895,0.0798,-0.02559,0.03049,0.177,2/17/17,28
17-Mar-17,115,ABMD,Call,4,0.7,4.2,5,10,764,0.68284,0.0513,0.05812,-0.0628,0.12184,0.21863,2/17/17,28
17-Mar-17,120,ABMD,Call,2.19,1.17,1.85,2.5,82,495,0.41031,0.05628,0.03558,-0.06249,0.12999,0.25075,2/17/17,28
17-Mar-17,125,ABMD,Call,1.04,0.39,0.7,1.25,774,364,0.21778,0.03707,0.01898,-0.05223,0.0909,0.25022,2/17/17,28
17-Mar-17,105,ABMD,Put,1.07,0.07,0.45,0.8,10,681,-0.10797,0.01606,-0.0091,-0.04241,0.0762,0.36407,2/17/17,28
17-Mar-17,110,ABMD,Put,1.9,,1.1,1.6,17,188,-0.19403,0.02803,-0.01702,-0.05495,0.07885,0.31487,2/17/17,28
17-Mar-17,115,ABMD,Put,9.7,,2.45,4.9,0,56,-0.38588,0.03082,-0.03274,-0.09397,0.12394,0.41265,2/17/17,28
17-Mar-17,120,ABMD,Put,6.7,-5.7,5.2,5.9,5,20,-0.55188,0.03743,-0.0414,-0.08064,0.12848,0.30744,2/17/17,28
17-Mar-17,125,ABMD,Put,15.55,,8.7,10.9,0,17,-0.68626,0.02924,-0.05009,-0.08549,0.12996,0.40318,2/17/17,28
16-Jun-17,110,ABMD,Call,12.2,6.2,11.9,13.6,5,131,0.72336,0.01787,0.23524,-0.0417,0.23875,0.2866,2/17/17,119
16-Jun-17,115,ABMD,Call,8.3,,9.3,10.7,0,94,0.62833,0.02184,0.21061,-0.04294,0.25019,0.26934,2/17/17,119
16-Jun-17,120,ABMD,Call,7.2,0.5,6.8,8,5,503,0.5269,0.0208,0.17748,-0.04725,0.26244,0.24844,2/17/17,119
16-Jun-17,125,ABMD,Call,5.65,1.2,4.9,6.3,13,20,0.41499,0.02219,0.14363,-0.03998,0.27607,0.27439,2/17/17,119
16-Jun-17,105,ABMD,Put,4.75,-2.08,4.1,5.4,1,61,-0.25996,0.01177,-0.09762,-0.03992,0.23557,0.42929,2/17/17,119
16-Jun-17,110,ABMD,Put,6.4,-2.68,5.6,7.2,7,15,-0.32842,0.01305,-0.12818,-0.04375,0.24422,0.43115,2/17/17,119
16-Jun-17,115,ABMD,Put,12.13,,7.7,9.3,0,14,-0.39424,0.01743,-0.13689,-0.03807,0.25283,0.35643,2/17/17,119
16-Jun-17,120,ABMD,Put,19.7,,10.3,11.9,0,1,-0.46856,0.01514,-0.16167,-0.04766,0.26132,0.3771,2/17/17,119
16-Jun-17,125,ABMD,Put,17.26,,13.2,15.2,0,7,-0.52899,0.01419,-0.1847,-0.04758,0.26749,0.41353,2/17/17,119
15-Sep-17,105,ABMD,Call,14.8,,18.5,20,0,31,0.79716,0.01279,0.43367,-0.02994,0.29357,0.27943,2/17/17,210
15-Sep-17,110,ABMD,Call,11.9,,15.7,16.9,0,103,0.71696,0.01476,0.39755,-0.03203,0.31085,0.30283,2/17/17,210
15-Sep-17,115,ABMD,Call,9.9,,12.8,14.1,0,63,0.6347,0.01587,0.35708,-0.03546,0.32857,0.30787,2/17/17,210
15-Sep-17,120,ABMD,Call,9,,10.3,11.7,0,15,0.56044,0.01584,0.31851,-0.03727,0.34436,0.26205,2/17/17,210
15-Sep-17,125,ABMD,Call,8.9,,8.2,9.6,0,10,0.49881,0.01407,0.28075,-0.03884,0.35741,0.32661,2/17/17,210
15-Sep-17,110,ABMD,Put,12.07,,8.7,10.5,0,0,-0.33331,0.01021,-0.23454,-0.03114,0.32074,0.42486,2/17/17,210
15-Sep-17,125,ABMD,Put,24.8,,16.3,18.4,0,1,-0.48643,0.01096,-0.31283,-0.03412,0.35167,0.44606,2/17/17,210
17-Mar-17,2.5,AXAS,Call,0.1,0.04,0.05,0.1,30,2360,0.35021,1,0.00056,-0.00283,0.00261,0.5625,2/17/17,28
17-Mar-17,2.5,AXAS,Put,0.23,0.03,0.2,0.55,2000,206,-0.59475,0.82386,-0.00101,-0.00357,0.00259,0.75631,2/17/17,28
16-Jun-17,2.5,AXAS,Call,0.25,-0.1,0.25,0.3,158,524,0.50707,0.49733,0.00294,-0.00171,0.00526,0.62259,2/17/17,119
16-Jun-17,2.5,AXAS,Put,0.45,,0.35,0.75,0,10,-0.4581,0.37543,-0.00388,-0.00193,0.00518,0.83893,2/17/17,119
15-Sep-17,2.5,AXAS,Call,0.4,0.01,0.35,0.4,260,463,0.56035,0.36096,0.00514,-0.00136,0.00683,0.64162,2/17/17,210
15-Sep-17,2.5,AXAS,Put,0.5,,0.4,0.65,0,2,-0.45462,0.38487,-0.00657,-0.00101,0.00688,0.62909,2/17/17,210
17-Feb-17,60,ACIA,Call,6.5,2.5,6.3,6.9,252,986,1,0,0,-0.00919,0,0.16646,2/17/17,0
17-Feb-17,65,ACIA,Call,1.49,1.04,1.25,1.85,589,1634,1,0,0,-0.00995,0,0.6791,2/17/17,0
17-Feb-17,70,ACIA,Call,0.05,,,0.05,24,3248,0,0,0,0,0,1.12103,2/17/17,0
17-Feb-17,60,ACIA,Put,0.04,,,0.05,0,1845,0,0,0,0,0,1.00557,2/17/17,0
17-Feb-17,65,ACIA,Put,0.02,-1.32,,0.1,385,710,0,0,0,0,0,0.5909,2/17/17,0
17-Feb-17,70,ACIA,Put,5.18,-0.22,3.2,4.2,8,240,0,0,0,0,0,1.44917,2/17/17,0
17-Mar-17,60,ACIA,Call,8.65,1.65,8.4,8.7,81,962,0.77141,0.02804,0.03284,-0.08037,0.0668,0.74907,2/17/17,28
17-Mar-17,65,ACIA,Call,5.8,1.1,5.5,5.8,354,3222,0.60007,0.03427,0.02632,-0.09864,0.07023,0.69073,2/17/17,28
17-Mar-17,70,ACIA,Call,3.7,1.1,3.7,3.8,149,652,0.43862,0.03388,0.01968,-0.09898,0.07352,0.78464,2/17/17,28
17-Mar-17,60,ACIA,Put,2.4,-0.86,2.3,2.5,123,537,-0.27936,0.02209,-0.01418,-0.10442,0.067,0.74841,2/17/17,28
17-Mar-17,65,ACIA,Put,4.6,-1.23,4.4,4.9,69,2959,-0.40601,0.0269,-0.02156,-0.1176,0.07017,0.7074,2/17/17,28
17-Mar-17,70,ACIA,Put,7.9,-0.57,7.3,8.4,11,39,-0.52302,0.02511,-0.02588,-0.12835,0.07309,0.774,2/17/17,28
19-May-17,60,ACIA,Call,11.22,1.22,10.7,11.8,12,229,0.71198,0.01846,0.08959,-0.04561,0.11868,0.63262,2/17/17,91
19-May-17,65,ACIA,Call,8.74,0.84,8.3,9.2,33,449,0.60766,0.02172,0.07975,-0.05075,0.12514,0.65558,2/17/17,91
19-May-17,70,ACIA,Call,6.7,1.1,6.3,7.2,244,890,0.50461,0.02245,0.0681,-0.05037,0.13143,0.64053,2/17/17,91
19-May-17,60,ACIA,Put,6.3,-0.1,5.9,6.6,11,642,-0.31396,0.01315,-0.06086,-0.05762,0.11841,0.77642,2/17/17,91
19-May-17,65,ACIA,Put,9.75,,8.4,9.8,0,287,-0.38726,0.01483,-0.07414,-0.06384,0.12422,0.74148,2/17/17,91
19-May-17,70,ACIA,Put,11.9,-1.1,11.4,12.3,5,111,-0.47294,0.01754,-0.07934,-0.05506,0.13029,0.8097,2/17/17,91
18-Aug-17,60,ACIA,Call,13.2,0.7,12.4,13.6,17,550,0.70959,0.01548,0.16981,-0.02932,0.16465,0.47093,2/17/17,182
18-Aug-17,65,ACIA,Call,11,,9.8,11.3,0,162,0.62423,0.01666,0.15306,-0.03413,0.1743,0.53494,2/17/17,182
18-Aug-17,70,ACIA,Call,9,1.76,8.2,9.2,33,966,0.55149,0.01631,0.13672,-0.036,0.18294,0.50805,2/17/17,182
18-Aug-17,60,ACIA,Put,9.5,-0.7,8.9,10.1,5,522,-0.30976,0.01106,-0.12616,-0.0329,0.16444,0.68298,2/17/17,182
18-Aug-17,65,ACIA,Put,12.6,,11.6,13.5,0,137,-0.37026,0.01202,-0.14062,-0.03707,0.17287,0.68964,2/17/17,182
18-Aug-17,70,ACIA,Put,16.51,,14.6,15.9,0,943,-0.41692,0.0114,-0.15838,-0.04045,0.17938,0.70055,2/17/17,182
19-Jan-18,60,ACIA,Call,15.08,,14.3,16.7,0,86,0.7127,0.01201,0.28851,-0.02164,0.2179,0.45453,2/17/17,336
19-Jan-18,65,ACIA,Call,13.2,0.9,12.4,14.6,10,96,0.64554,0.01513,0.28334,-0.0217,0.23194,0.44281,2/17/17,336
19-Jan-18,70,ACIA,Call,10.9,-1.82,10.4,12.4,10,105,0.5774,0.01521,0.25775,-0.02245,0.24558,0.44422,2/17/17,336
19-Jan-18,60,ACIA,Put,12.5,0.35,11.8,13.2,5,270,-0.29166,0.00743,-0.24715,-0.02462,0.21405,0.63107,2/17/17,336
19-Jan-18,65,ACIA,Put,15.55,,14.3,16.6,0,11,-0.33835,0.00848,-0.25616,-0.02594,0.22631,0.65347,2/17/17,336
19-Jan-18,70,ACIA,Put,21.5,,17.5,19.6,0,30,-0.37116,0.00832,-0.2917,-0.02722,0.23479,0.73243,2/17/17,336
18-Jan-19,60,ACIA,Call,20.52,,18,21.6,0,55,0.73757,0.0094,0.56103,-0.01412,0.29683,0.41339,2/17/17,700
18-Jan-19,65,ACIA,Call,20.8,,16,19.8,0,17,0.68642,0.01096,0.55697,-0.01483,0.31787,0.42913,2/17/17,700
18-Jan-19,70,ACIA,Call,12,,14,17.8,0,31,0.6333,0.01189,0.53583,-0.01477,0.33938,0.40703,2/17/17,700
18-Jan-19,60,ACIA,Put,19.5,,15.7,19.4,0,21,-0.25578,0.00509,-0.50773,-0.01436,0.28488,0.72646,2/17/17,700
18-Jan-19,65,ACIA,Put,21.5,,18.7,22.5,0,14,-0.30244,0.00646,-0.50616,-0.01355,0.30767,0.68089,2/17/17,700
18-Jan-19,70,ACIA,Put,25.62,,21.9,26,0,5,-0.31082,0.00566,-0.56208,-0.01527,0.31214,0.63449,2/17/17,700
17-Feb-17,40,ACHC,Call,2.8,0.8,2.3,2.9,33,527,1,0,0,-0.00612,0,1.4375,2/17/17,0
17-Mar-17,40,ACHC,Call,3.49,0.21,3.3,3.8,4,1335,0.99968,0.00011,0.03049,-0.00628,0.00039,0.1325,2/17/17,28
17-Mar-17,45,ACHC,Call,1.1,0.1,1,1.2,124,181,0.9988,0.00053,0.03426,-0.00743,0.00041,0.43483,2/17/17,28
17-Mar-17,40,ACHC,Put,1.05,-0.2,0.85,1.25,8,436,-0.11396,0.00701,-0.00634,-0.10672,0,1.625,2/17/17,28
17-Mar-17,45,ACHC,Put,3.93,,3.2,4,0,183,-0.16962,0.00956,-0.00979,-0.14541,0,1.625,2/17/17,28
16-Jun-17,40,ACHC,Call,3.2,,4.8,5.6,0,47,0.99194,0.00175,0.1263,-0.00724,0.00655,0.3572,2/17/17,119
16-Jun-17,45,ACHC,Call,2.72,0.52,2.6,2.85,6395,51,0.96077,0.0068,0.1355,-0.0114,0.0291,0.35728,2/17/17,119
16-Jun-17,40,ACHC,Put,2.8,,2.3,3.5,0,21,-0.0473,0.00543,-0.01045,-0.00839,0.02861,0.53456,2/17/17,119
16-Jun-17,45,ACHC,Put,9,,4.8,6,0,325,-0.11145,0.00997,-0.02408,-0.01625,0.07252,0.54992,2/17/17,119
15-Sep-17,40,ACHC,Call,4.43,,6,6.9,0,2,0.97593,0.00358,0.21351,-0.00806,0.03368,0.33679,2/17/17,210
15-Sep-17,45,ACHC,Call,3.4,,3.5,4.5,0,2,0.9402,0.00804,0.22731,-0.01131,0.08766,0.33542,2/17/17,210
15-Sep-17,40,ACHC,Put,7.7,,3.4,4.7,0,250,-0.0968,0.00665,-0.03888,-0.01103,0.08775,0.56074,2/17/17,210
15-Sep-17,45,ACHC,Put,9.71,,5.9,7.4,0,603,-0.14454,0.00959,-0.05869,-0.014,0.09482,0.51058,2/17/17,210
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
17-Feb-17,35.5,ACAD,Call,3.62,,3.2,4.1,0,54,1,0,0,-0.00543,0,0.37168,2/17/17,0
17-Feb-17,36,ACAD,Call,3,-0.2,2.75,3.6,36,160,1,0,0,-0.00551,0,1.7785,2/17/17,0
17-Feb-17,36.5,ACAD,Call,2.35,-0.95,2.25,3.1,5,100,1,0,0,-0.00559,0,1.20472,2/17/17,0
17-Feb-17,37,ACAD,Call,2,-0.2,2.15,2.6,176,736,1,0,0,-0.00566,0,1.25833,2/17/17,0
17-Feb-17,37.5,ACAD,Call,1.3,-0.7,1.45,2.1,3,436,1,0,0,-0.00574,0,0.9792,2/17/17,0
17-Feb-17,38,ACAD,Call,1.25,-0.16,0.9,1.6,120,530,1,0,0,-0.00582,0,1.04978,2/17/17,0
